frame_id,frame_name,contour_points_nm
0,11dd74426e8374ac110c4036c77c09ab_000000000000,"(269.644,154.084)","(272.587,153.940)","(276.227,154.924)","(278.888,155.625)","(280.289,160.527)","(281.831,165.147)","(284.352,168.791)","(286.454,171.451)","(290.656,174.112)","(295.276,175.936)","(305.363,176.633)","(311.246,174.394)","(315.869,169.492)","(320.772,165.008)","(323.711,162.487)","(327.773,162.068)","(336.459,164.729)","(340.943,167.389)","(343.181,176.214)","(345.706,182.937)","(351.027,189.381)","(360.692,192.742)","(373.719,190.360)","(379.601,184.757)","(382.684,179.576)","(386.185,181.535)","(389.267,183.220)","(397.252,185.597)","(403.696,187.561)","(410.558,189.659)","(415.181,190.221)","(416.022,190.643)","(411.959,200.448)","(405.376,208.851)","(400.334,217.398)","(396.973,223.140)","(393.329,230.564)","(389.406,236.725)","(385.766,243.591)","(381.704,249.895)","(379.323,254.515)","(373.859,253.674)","(364.894,249.612)","(360.692,248.354)","(359.992,237.007)","(357.052,232.663)","(352.990,229.301)","(348.785,226.079)","(346.264,225.239)","(343.042,225.661)","(338.980,226.780)","(334.360,228.744)","(331.696,231.265)","(329.175,234.487)","(327.494,236.167)","(319.509,232.105)","(312.508,229.723)","(308.725,229.301)","(305.363,228.322)","(305.782,226.502)","(306.064,223.558)","(305.782,220.058)","(304.384,216.697)","(301.719,213.192)","(299.059,210.253)","(294.579,208.990)","(291.496,207.593)","(285.893,207.871)","(282.671,208.851)","(279.027,210.671)","(275.526,212.073)","(273.284,213.893)","(271.747,216.975)","(268.382,215.717)","(267.123,212.634)","(266.000,210.392)","(263.762,208.990)","(261.520,208.150)","(257.736,208.011)","(255.498,209.273)","(254.654,209.831)","(253.396,209.970)","(252.973,208.572)","(253.814,205.490)","(253.814,203.670)","(253.674,199.747)","(252.695,197.226)","(251.715,194.984)","(250.592,193.865)","(249.333,193.582)","(249.333,190.504)","(249.333,185.880)","(249.473,181.957)","(250.034,179.297)","(251.293,174.813)","(253.535,168.930)","(256.339,165.430)","(257.597,164.167)","(258.402,163.733)","(259.724,163.423)","(262.173,163.538)","(262.523,161.786)","(262.523,159.336)","(261.938,157.819)","(260.305,157.819)","(258.553,157.700)","(258.553,155.951)","(257.736,153.849)","(258.087,152.331)","(259.839,152.096)","(261.938,151.630)","(263.575,151.630)","(265.092,152.216)","(265.558,154.199)","(266.375,154.434)","(267.661,154.665)","(269.409,153.849)","(269.409,153.849)"
1,11dd74426e8374ac110c4036c77c09ab_000000000001,"(248.992,179.390)","(248.992,190.541)","(252.974,198.506)","(253.771,207.268)","(262.532,208.064)","(270.099,213.640)","(273.683,213.241)","(276.073,210.454)","(281.250,207.268)","(286.826,206.073)","(295.587,207.268)","(300.764,211.250)","(304.349,216.029)","(305.543,219.215)","(306.340,225.985)","(316.296,230.366)","(321.473,231.561)","(322.668,232.756)","(328.642,231.561)","(334.217,227.180)","(340.590,226.384)","(342.979,224.791)","(347.758,225.189)","(349.351,226.782)","(351.342,227.180)","(357.714,233.552)","(359.706,237.933)","(359.706,241.517)","(363.290,247.889)","(367.671,249.881)","(376.830,251.872)","(379.220,251.075)","(382.008,247.889)","(390.769,231.163)","(393.955,227.180)","(397.539,219.215)","(404.310,209.657)","(404.708,207.268)","(408.292,200.497)","(409.885,199.303)","(411.478,196.515)","(411.877,193.727)","(412.673,192.931)","(411.877,189.346)","(407.496,186.957)","(397.141,184.169)","(393.955,184.169)","(383.601,180.187)","(381.609,180.585)","(377.229,186.160)","(371.255,189.346)","(362.095,191.338)","(357.316,190.541)","(352.139,188.152)","(346.563,182.974)","(342.581,175.009)","(340.191,167.442)","(338.200,165.053)","(335.412,163.062)","(327.845,160.274)","(322.668,161.867)","(321.872,163.858)","(319.084,166.646)","(317.491,167.044)","(311.119,172.221)","(301.163,174.611)","(293.198,173.416)","(288.817,171.425)","(282.445,165.451)","(279.657,160.672)","(278.861,157.088)","(276.073,153.105)","(270.895,151.911)","(266.515,152.309)","(263.727,150.716)","(260.939,151.114)","(260.143,154.698)","(261.736,157.884)","(261.337,160.274)","(256.558,163.062)","(253.771,166.248)","(250.186,174.213)"
2,11dd74426e8374ac110c4036c77c09ab_000000000002,"(249.688,175.874)","(248.493,182.246)","(248.493,191.008)","(251.679,197.380)","(253.272,207.734)","(262.432,208.929)","(269.999,214.106)","(273.185,213.708)","(275.574,210.522)","(282.743,206.938)","(289.513,206.539)","(295.487,208.132)","(300.664,212.115)","(303.850,216.097)","(305.045,219.682)","(305.045,224.062)","(307.435,228.045)","(309.426,228.045)","(317.391,231.231)","(320.975,231.629)","(322.568,232.824)","(328.144,232.426)","(329.737,231.629)","(333.321,227.647)","(336.109,227.647)","(341.684,225.257)","(348.853,225.655)","(354.030,230.036)","(356.419,230.434)","(358.809,236.807)","(359.207,241.586)","(362.393,247.559)","(370.358,251.940)","(377.925,252.338)","(379.916,250.745)","(382.704,244.772)","(384.695,242.780)","(389.474,232.824)","(393.855,227.248)","(395.448,224.062)","(395.846,221.275)","(400.227,214.903)","(404.608,210.920)","(407.396,202.557)","(406.997,198.176)","(407.794,193.397)","(405.803,187.423)","(403.015,186.627)","(401.422,187.025)","(396.643,184.636)","(394.652,185.034)","(391.864,183.043)","(387.881,182.644)","(386.687,181.051)","(381.111,180.653)","(376.332,186.627)","(369.163,190.609)","(361.198,191.804)","(355.225,190.609)","(350.844,188.220)","(343.675,180.653)","(339.295,169.502)","(336.905,165.918)","(333.719,165.121)","(331.728,163.130)","(327.347,161.139)","(324.161,161.935)","(313.010,171.095)","(307.435,173.883)","(304.248,174.679)","(295.885,174.679)","(292.699,173.883)","(287.920,171.493)","(283.938,167.511)","(276.371,153.970)","(275.176,153.174)","(273.185,153.970)","(268.804,150.386)","(266.415,151.182)","(264.423,149.988)","(260.441,149.988)","(259.644,150.784)","(259.246,155.563)","(261.237,157.953)","(260.839,161.139)","(259.644,162.333)","(256.857,163.130)","(253.671,166.714)"
3,11dd74426e8374ac110c4036c77c09ab_000000000003,"(250.466,175.855)","(249.271,182.227)","(249.271,191.387)","(252.457,196.962)","(254.448,207.715)","(263.210,208.910)","(271.573,214.087)","(273.962,213.689)","(276.352,210.503)","(283.520,206.919)","(290.291,206.520)","(296.265,208.113)","(301.442,212.096)","(304.628,216.078)","(305.823,219.264)","(306.221,225.238)","(308.212,228.026)","(310.203,228.026)","(312.991,229.619)","(322.151,231.610)","(322.947,232.407)","(329.718,232.009)","(334.098,227.628)","(336.488,227.628)","(342.063,225.238)","(349.630,225.636)","(355.206,230.017)","(357.197,230.416)","(359.985,237.982)","(359.985,241.567)","(363.171,247.540)","(371.136,251.921)","(378.304,252.319)","(381.889,249.133)","(383.482,244.753)","(385.473,242.761)","(390.252,232.805)","(394.633,227.230)","(396.226,224.043)","(396.624,221.256)","(401.403,214.485)","(405.385,210.901)","(408.173,203.334)","(407.775,197.361)","(408.571,194.175)","(407.377,192.582)","(406.182,187.803)","(397.819,184.617)","(395.031,184.617)","(392.243,182.625)","(389.455,182.227)","(387.066,180.236)","(381.889,180.634)","(377.906,186.210)","(370.339,190.590)","(361.976,191.785)","(356.799,190.989)","(350.825,187.803)","(345.648,182.227)","(338.877,167.492)","(336.886,165.501)","(334.497,165.102)","(331.709,162.713)","(328.523,161.518)","(324.939,161.916)","(314.982,170.280)","(308.212,173.864)","(305.026,174.660)","(296.663,174.660)","(288.698,171.474)","(283.122,165.501)","(278.343,155.544)","(275.954,153.155)","(273.962,153.951)","(270.378,150.765)","(267.192,151.163)","(265.201,149.969)","(260.820,150.367)","(260.024,152.756)","(260.422,155.942)","(262.015,157.535)","(262.015,160.323)","(261.218,161.916)","(257.236,163.509)","(254.846,166.297)","(252.059,171.076)","(251.660,173.864)"
4,11dd74426e8374ac110c4036c77c09ab_000000000004,"(243.825,180.790)","(244.216,188.603)","(246.169,192.510)","(247.732,199.932)","(249.685,205.011)","(259.452,207.745)","(262.968,209.699)","(267.656,210.089)","(274.687,204.620)","(278.594,203.057)","(284.454,203.057)","(289.142,204.620)","(293.830,207.355)","(297.736,211.261)","(298.908,213.996)","(299.299,219.074)","(301.643,222.981)","(306.331,224.153)","(311.409,226.497)","(314.535,226.887)","(316.097,228.059)","(322.738,227.669)","(324.692,226.106)","(329.770,225.325)","(334.067,222.590)","(336.021,223.372)","(343.053,222.590)","(350.084,228.450)","(352.038,232.747)","(352.819,237.435)","(355.554,242.514)","(357.898,244.467)","(362.976,246.811)","(370.789,247.592)","(373.133,245.639)","(375.868,239.779)","(377.430,238.217)","(380.556,232.357)","(382.118,228.059)","(386.025,224.153)","(391.103,212.433)","(396.182,207.745)","(400.479,201.885)","(403.604,194.463)","(403.214,187.431)","(402.042,184.696)","(396.182,181.180)","(393.838,181.180)","(386.416,177.665)","(382.509,177.665)","(380.556,176.102)","(378.602,175.711)","(374.305,176.883)","(369.617,182.743)","(364.539,185.868)","(357.116,187.822)","(350.475,187.431)","(345.006,185.478)","(342.271,183.524)","(337.193,176.883)","(336.802,174.930)","(335.630,173.758)","(334.458,168.679)","(331.333,163.992)","(324.301,160.476)","(317.660,159.694)","(305.159,169.070)","(300.861,170.633)","(289.923,171.023)","(284.063,169.070)","(277.031,162.038)","(275.469,158.522)","(271.562,153.053)","(270.390,152.272)","(264.140,152.272)","(262.186,151.100)","(258.280,151.881)","(256.717,158.132)","(255.545,159.304)","(252.029,160.476)","(249.295,163.601)","(245.779,171.023)"
5,11dd74426e8374ac110c4036c77c09ab_000000000005,"(242.806,180.110)","(243.197,188.705)","(245.150,192.611)","(247.494,203.159)","(248.666,205.113)","(254.135,207.066)","(256.479,207.066)","(261.949,209.800)","(266.636,210.191)","(272.887,205.113)","(277.575,203.159)","(283.435,203.159)","(291.639,206.675)","(296.717,211.363)","(297.889,214.098)","(298.670,220.739)","(300.624,223.083)","(317.031,228.552)","(329.142,225.427)","(333.048,222.692)","(335.002,223.864)","(338.908,222.692)","(342.424,222.692)","(346.721,226.599)","(348.284,226.989)","(350.237,230.505)","(351.800,237.537)","(354.534,242.616)","(361.957,246.913)","(367.036,247.694)","(370.551,247.304)","(372.895,244.569)","(379.537,232.459)","(381.099,228.161)","(384.615,224.645)","(389.694,213.316)","(399.460,202.378)","(402.585,193.393)","(401.804,187.142)","(399.851,184.017)","(390.866,179.329)","(388.912,179.329)","(385.787,177.376)","(381.099,177.376)","(379.146,175.813)","(373.286,176.985)","(368.598,182.845)","(360.785,187.142)","(351.800,187.924)","(343.987,185.580)","(341.252,183.626)","(336.174,176.985)","(334.611,173.860)","(333.439,168.781)","(329.923,163.703)","(322.110,160.187)","(315.859,160.187)","(304.140,169.172)","(299.842,170.735)","(288.904,171.125)","(284.216,169.563)","(281.091,167.609)","(276.012,162.140)","(274.450,158.624)","(270.543,153.546)","(260.777,151.592)","(259.605,152.374)","(257.261,152.374)","(255.307,158.624)","(249.838,161.359)","(248.276,163.703)","(247.885,165.265)","(245.932,167.609)"
6,11dd74426e8374ac110c4036c77c09ab_000000000006,"(246.057,180.918)","(246.449,190.332)","(248.802,195.823)","(249.587,202.099)","(251.940,206.805)","(265.276,211.512)","(269.591,211.904)","(273.513,209.943)","(279.789,205.236)","(286.849,204.844)","(292.340,206.805)","(296.655,209.551)","(299.400,212.297)","(301.361,215.827)","(302.538,222.495)","(304.499,224.456)","(320.189,229.555)","(324.503,229.163)","(329.994,226.025)","(333.132,225.633)","(336.270,223.671)","(338.231,223.671)","(338.623,224.456)","(346.076,223.671)","(348.821,225.240)","(352.352,228.770)","(354.705,233.869)","(355.489,238.968)","(358.235,244.460)","(364.903,247.990)","(370.786,249.166)","(373.532,249.166)","(376.278,246.029)","(381.377,236.223)","(383.338,233.869)","(384.907,229.163)","(389.221,224.848)","(391.183,218.965)","(395.105,211.120)","(399.027,209.943)","(402.950,205.629)","(404.911,200.530)","(408.049,196.215)","(409.225,191.116)","(407.264,188.763)","(406.872,187.194)","(404.518,184.840)","(391.575,178.957)","(387.260,178.172)","(384.515,178.565)","(381.769,177.388)","(379.808,178.565)","(378.239,178.565)","(373.532,183.271)","(366.864,187.194)","(360.196,188.763)","(351.959,188.370)","(345.684,185.233)","(341.761,181.310)","(339.016,177.388)","(337.054,170.328)","(330.387,162.483)","(323.719,161.306)","(319.012,161.699)","(311.559,167.974)","(307.245,170.328)","(300.185,172.289)","(292.340,172.289)","(286.064,169.543)","(282.534,166.405)","(274.690,155.423)","(269.198,153.854)","(266.453,153.854)","(264.099,152.677)","(260.569,153.462)","(258.608,159.345)","(257.431,160.522)","(254.686,161.306)","(252.332,163.660)","(249.194,169.151)","(247.233,174.642)"
7,11dd74426e8374ac110c4036c77c09ab_000000000007,"(244.010,177.266)","(244.010,188.596)","(246.354,194.846)","(245.963,196.018)","(246.744,201.097)","(248.697,205.003)","(252.995,206.956)","(259.245,208.128)","(261.199,209.300)","(266.668,210.082)","(276.434,204.222)","(279.169,203.441)","(284.638,203.831)","(290.888,206.566)","(296.748,211.644)","(297.920,213.988)","(297.920,216.723)","(300.264,222.192)","(304.171,224.145)","(317.844,227.661)","(321.750,227.271)","(327.220,222.973)","(328.782,225.317)","(333.470,221.801)","(335.423,222.583)","(341.674,221.801)","(349.487,228.052)","(351.831,233.130)","(352.222,237.037)","(353.394,238.209)","(354.956,242.897)","(358.863,245.241)","(366.285,247.585)","(370.192,247.585)","(371.755,246.022)","(375.271,238.209)","(377.615,235.865)","(379.958,231.959)","(380.740,227.271)","(381.912,226.099)","(386.600,224.145)","(387.381,221.411)","(392.850,212.426)","(393.631,209.300)","(395.585,207.347)","(394.803,202.659)","(396.366,202.269)","(396.757,200.315)","(395.975,197.190)","(397.929,194.455)","(397.147,189.377)","(391.288,185.861)","(390.116,182.736)","(388.162,181.954)","(386.990,182.736)","(381.912,181.954)","(376.443,179.220)","(369.020,185.470)","(366.285,186.642)","(364.332,189.377)","(361.988,190.549)","(358.082,191.330)","(350.268,190.549)","(343.237,187.033)","(338.549,182.345)","(337.377,179.610)","(335.423,177.657)","(333.470,171.407)","(331.517,168.281)","(328.392,165.156)","(320.188,159.687)","(315.500,160.468)","(308.468,166.719)","(301.046,170.235)","(297.139,171.016)","(288.935,171.016)","(282.685,168.281)","(277.215,162.421)","(274.481,157.734)","(271.356,154.218)","(263.542,152.655)","(261.199,151.483)","(258.073,153.436)","(258.073,155.390)","(258.855,156.171)","(256.120,160.077)","(254.167,160.077)","(252.213,161.249)","(248.697,165.547)","(245.182,172.969)"
8,11dd74426e8374ac110c4036c77c09ab_000000000008,"(248.276,167.300)","(244.369,177.848)","(243.978,188.005)","(246.713,195.037)","(247.104,201.678)","(248.666,205.194)","(251.401,206.757)","(265.074,210.663)","(268.199,210.272)","(277.966,204.413)","(283.435,204.022)","(288.513,205.585)","(293.983,209.100)","(297.108,212.226)","(298.280,214.570)","(298.670,218.476)","(300.624,222.774)","(304.530,224.727)","(316.250,227.852)","(322.891,227.461)","(326.798,223.945)","(327.970,223.945)","(329.532,225.508)","(330.314,224.336)","(333.830,222.383)","(342.033,222.383)","(347.893,226.289)","(350.237,229.024)","(351.800,232.931)","(352.581,237.619)","(355.316,243.478)","(359.222,245.822)","(364.692,247.776)","(370.551,248.166)","(372.114,246.604)","(375.630,239.181)","(380.318,232.540)","(381.099,227.852)","(382.662,226.289)","(386.959,224.336)","(391.647,214.960)","(392.038,212.616)","(393.210,211.835)","(393.600,209.882)","(395.163,207.929)","(394.772,202.850)","(396.726,201.678)","(396.335,200.506)","(395.163,200.115)","(395.163,198.162)","(396.726,195.427)","(396.726,193.865)","(394.382,189.177)","(390.475,186.052)","(389.694,184.098)","(388.131,183.708)","(386.959,184.489)","(385.396,183.317)","(382.271,182.926)","(376.411,180.192)","(371.723,183.317)","(368.989,186.833)","(366.645,187.224)","(364.692,189.958)","(362.348,191.130)","(354.144,191.912)","(349.456,190.740)","(343.987,188.005)","(339.299,183.317)","(337.346,179.410)","(335.392,177.457)","(334.220,173.160)","(331.486,168.472)","(326.016,163.784)","(319.766,160.268)","(316.641,160.659)","(308.827,167.300)","(302.186,170.425)","(297.498,171.597)","(289.295,171.597)","(283.044,168.863)","(276.403,161.440)","(272.887,155.580)","(269.371,154.018)","(263.121,153.236)","(261.949,152.455)","(258.823,154.408)","(258.433,155.580)","(259.214,156.752)","(257.261,160.268)","(253.354,161.440)"
9,11dd74426e8374ac110c4036c77c09ab_000000000009,"(249.223,184.235)","(249.223,192.996)","(251.612,198.970)","(254.002,209.723)","(270.729,215.298)","(277.499,214.502)","(284.269,208.926)","(293.429,209.723)","(300.996,214.900)","(304.182,219.679)","(304.978,223.662)","(308.164,227.644)","(310.554,229.237)","(313.341,229.237)","(315.731,231.229)","(318.917,231.229)","(322.103,232.822)","(327.679,232.822)","(334.051,229.636)","(336.042,230.830)","(340.423,227.644)","(341.219,227.644)","(342.414,229.237)","(344.007,229.237)","(345.998,227.644)","(347.989,227.644)","(356.751,234.415)","(359.539,241.185)","(359.539,243.176)","(362.326,249.150)","(372.283,253.531)","(379.053,253.132)","(383.832,243.574)","(387.815,239.990)","(389.009,233.618)","(389.806,232.822)","(392.594,232.822)","(394.983,231.627)","(396.178,228.043)","(398.169,226.051)","(398.966,224.060)","(400.957,222.865)","(401.355,221.272)","(408.524,212.909)","(408.524,206.935)","(409.320,205.740)","(408.524,194.191)","(400.957,187.421)","(394.187,185.828)","(390.602,186.226)","(387.416,185.031)","(385.823,185.430)","(383.035,184.633)","(375.867,190.607)","(374.274,191.005)","(371.486,194.589)","(368.698,195.784)","(356.751,195.784)","(349.981,192.996)","(347.591,190.607)","(345.600,189.810)","(342.016,185.828)","(340.821,182.244)","(336.838,176.668)","(334.051,170.296)","(328.077,165.517)","(324.891,164.322)","(322.501,164.721)","(315.333,171.491)","(307.368,175.075)","(304.182,175.872)","(294.624,175.473)","(288.650,173.084)","(281.481,165.517)","(280.287,162.331)","(278.295,160.738)","(267.144,155.959)","(265.153,157.552)","(265.153,159.942)","(262.764,163.924)","(260.772,165.915)","(258.383,166.712)","(253.205,173.084)"
