frame_id,frame_name,nm_per_pixel,area_nm2
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,8971.932403
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,8989.860397
264,11dd74426e8374ac110c4036c77c09ab_000000000270,0.383342,8993.387215
265,11dd74426e8374ac110c4036c77c09ab_000000000271,0.383342,9002.204262
266,11dd74426e8374ac110c4036c77c09ab_000000000272,0.383342,9061.866275
267,11dd74426e8374ac110c4036c77c09ab_000000000273,0.383342,9063.041881
268,11dd74426e8374ac110c4036c77c09ab_000000000274,0.383342,9032.182219
269,11dd74426e8374ac110c4036c77c09ab_000000000275,0.383342,9035.121234
270,11dd74426e8374ac110c4036c77c09ab_000000000276,0.392232,9467.384615
271,11dd74426e8374ac110c4036c77c09ab_000000000277,0.392232,9474.769231
272,11dd74426e8374ac110c4036c77c09ab_000000000278,0.392232,9475.076923
273,11dd74426e8374ac110c4036c77c09ab_000000000279,0.383342,9051.579721
274,11dd74426e8374ac110c4036c77c09ab_000000000280,0.383342,9055.694342
275,11dd74426e8374ac110c4036c77c09ab_000000000281,0.383342,9048.346804
276,11dd74426e8374ac110c4036c77c09ab_000000000282,0.383342,9060.984570
277,11dd74426e8374ac110c4036c77c09ab_000000000283,0.392232,9523.076923
278,11dd74426e8374ac110c4036c77c09ab_000000000284,0.392232,9544.000000
279,11dd74426e8374ac110c4036c77c09ab_000000000285,0.392232,9551.384615
280,11dd74426e8374ac110c4036c77c09ab_000000000286,0.390658,9462.647844
281,11dd74426e8374ac110c4036c77c09ab_000000000287,0.390658,9472.109882
282,11dd74426e8374ac110c4036c77c09ab_000000000288,0.392232,9489.692308
283,11dd74426e8374ac110c4036c77c09ab_000000000289,0.392232,9501.692308
284,11dd74426e8374ac110c4036c77c09ab_000000000290,0.383342,9129.757531
285,11dd74426e8374ac110c4036c77c09ab_000000000291,0.383342,9252.020573
286,11dd74426e8374ac110c4036c77c09ab_000000000292,0.390658,9622.434185
287,11dd74426e8374ac110c4036c77c09ab_000000000293,0.383342,9322.556943
288,11dd74426e8374ac110c4036c77c09ab_000000000294,0.383342,9343.717855
289,11dd74426e8374ac110c4036c77c09ab_000000000295,0.398252,10135.448057
