frame_id,frame_name,nm_per_pixel,area_nm2
29,11dd74426e8374ac110c4036c77c09ab_000000000029,0.390658,180.999618
30,11dd74426e8374ac110c4036c77c09ab_000000000030,0.390658,220.869897
30,11dd74426e8374ac110c4036c77c09ab_000000000030,0.390658,185.654330
31,11dd74426e8374ac110c4036c77c09ab_000000000031,0.390658,219.534529
31,11dd74426e8374ac110c4036c77c09ab_000000000031,0.390658,183.822968
32,11dd74426e8374ac110c4036c77c09ab_000000000032,0.390658,223.884014
32,11dd74426e8374ac110c4036c77c09ab_000000000032,0.390658,186.798932
33,11dd74426e8374ac110c4036c77c09ab_000000000033,0.390658,220.793590
33,11dd74426e8374ac110c4036c77c09ab_000000000033,0.390658,186.264784
34,11dd74426e8374ac110c4036c77c09ab_000000000034,0.383342,219.875092
34,11dd74426e8374ac110c4036c77c09ab_000000000034,0.383342,173.732550
35,11dd74426e8374ac110c4036c77c09ab_000000000035,0.383342,212.527553
35,11dd74426e8374ac110c4036c77c09ab_000000000035,0.383342,174.393828
36,11dd74426e8374ac110c4036c77c09ab_000000000036,0.383342,215.356356
36,11dd74426e8374ac110c4036c77c09ab_000000000036,0.383342,176.598090
37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,226.340926
37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,170.168993
38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,219.581190
38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,170.830272
39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,215.723733
39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,175.238795
40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,216.789126
40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,176.047024
41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,226.020603
41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,186.112171
42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,225.104922
42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,184.891263
43,11dd74426e8374ac110c4036c77c09ab_000000000043,0.390658,176.955361
43,11dd74426e8374ac110c4036c77c09ab_000000000043,0.390658,213.124762
44,11dd74426e8374ac110c4036c77c09ab_000000000044,0.390658,185.730637
44,11dd74426e8374ac110c4036c77c09ab_000000000044,0.390658,218.084700
45,11dd74426e8374ac110c4036c77c09ab_000000000045,0.390658,186.570011
45,11dd74426e8374ac110c4036c77c09ab_000000000045,0.390658,219.534529
46,11dd74426e8374ac110c4036c77c09ab_000000000046,0.390658,174.971385
46,11dd74426e8374ac110c4036c77c09ab_000000000046,0.390658,220.526517
47,11dd74426e8374ac110c4036c77c09ab_000000000047,0.390658,175.734452
47,11dd74426e8374ac110c4036c77c09ab_000000000047,0.390658,221.480351
48,11dd74426e8374ac110c4036c77c09ab_000000000048,0.390658,190.232736
48,11dd74426e8374ac110c4036c77c09ab_000000000048,0.390658,217.665013
49,11dd74426e8374ac110c4036c77c09ab_000000000049,0.383342,182.586334
49,11dd74426e8374ac110c4036c77c09ab_000000000049,0.383342,211.425422
50,11dd74426e8374ac110c4036c77c09ab_000000000050,0.392232,187.461538
50,11dd74426e8374ac110c4036c77c09ab_000000000050,0.392232,221.153846
51,11dd74426e8374ac110c4036c77c09ab_000000000051,0.392232,188.461538
51,11dd74426e8374ac110c4036c77c09ab_000000000051,0.392232,221.500000
52,11dd74426e8374ac110c4036c77c09ab_000000000052,0.390658,183.212514
52,11dd74426e8374ac110c4036c77c09ab_000000000052,0.390658,224.608928
