instance_id,frame_id,frame_name,nm_per_pixel,area_nm2,cx_nm,cy_nm
2,14,11dd74426e8374ac110c4036c77c09ab_000000000014,0.390658,457.077451,332.439261,230.493650
2,15,11dd74426e8374ac110c4036c77c09ab_000000000015,0.390658,458.145746,336.030766,231.504558
2,16,11dd74426e8374ac110c4036c77c09ab_000000000016,0.390658,451.888592,336.265485,231.324155
2,17,11dd74426e8374ac110c4036c77c09ab_000000000017,0.383342,434.386481,331.035020,227.574275
2,18,11dd74426e8374ac110c4036c77c09ab_000000000018,0.383342,428.508450,330.391219,227.694631
2,19,11dd74426e8374ac110c4036c77c09ab_000000000019,0.383342,430.712711,331.190986,227.963442
2,20,11dd74426e8374ac110c4036c77c09ab_000000000020,0.390658,435.406333,336.578913,231.923137
2,21,11dd74426e8374ac110c4036c77c09ab_000000000021,0.390658,433.346051,335.329137,231.352339
2,22,11dd74426e8374ac110c4036c77c09ab_000000000022,0.390658,438.763831,337.434168,231.488916
2,23,11dd74426e8374ac110c4036c77c09ab_000000000023,0.390658,411.446013,337.592038,230.822647
2,24,11dd74426e8374ac110c4036c77c09ab_000000000024,0.390658,409.462037,336.229910,231.171411
2,25,11dd74426e8374ac110c4036c77c09ab_000000000025,0.390658,398.016024,337.639726,231.134358
2,26,11dd74426e8374ac110c4036c77c09ab_000000000026,0.390658,399.236932,336.777461,231.078611
2,27,11dd74426e8374ac110c4036c77c09ab_000000000027,0.390658,402.747043,338.020012,231.912622
2,28,11dd74426e8374ac110c4036c77c09ab_000000000028,0.390658,401.068295,336.496819,230.871003
2,29,11dd74426e8374ac110c4036c77c09ab_000000000029,0.390658,389.774895,337.333213,231.493232
2,30,11dd74426e8374ac110c4036c77c09ab_000000000030,0.390658,393.285006,335.773730,229.810237
2,31,11dd74426e8374ac110c4036c77c09ab_000000000031,0.390658,398.473865,340.069964,229.816508
2,32,11dd74426e8374ac110c4036c77c09ab_000000000032,0.390658,404.425792,335.255245,229.434744
2,33,11dd74426e8374ac110c4036c77c09ab_000000000033,0.390658,408.546356,336.053394,229.440848
2,34,11dd74426e8374ac110c4036c77c09ab_000000000034,0.383342,399.926525,333.007577,227.135950
2,35,11dd74426e8374ac110c4036c77c09ab_000000000035,0.383342,410.580456,329.707760,226.766787
2,36,11dd74426e8374ac110c4036c77c09ab_000000000036,0.383342,395.591477,331.247561,225.829233
2,37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,398.383542,328.622920,226.398911
2,38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,404.996326,330.736540,226.042850
2,39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,407.347539,330.384832,225.798115
2,40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,414.107274,330.337242,226.095120
2,41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,427.470431,333.692351,230.156092
2,42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,428.386112,334.717327,229.668628
3,0,11dd74426e8374ac110c4036c77c09ab_000000000000,0.398252,963.164155,297.230086,159.784778
3,1,11dd74426e8374ac110c4036c77c09ab_000000000001,0.398252,933.386201,300.551004,157.486154
3,2,11dd74426e8374ac110c4036c77c09ab_000000000002,0.398252,946.391753,296.292163,156.325017
3,3,11dd74426e8374ac110c4036c77c09ab_000000000003,0.398252,951.149881,297.315794,156.420350
3,4,11dd74426e8374ac110c4036c77c09ab_000000000004,0.390658,906.219000,292.602968,154.818916
3,5,11dd74426e8374ac110c4036c77c09ab_000000000005,0.390658,911.789393,291.600859,154.762811
3,6,11dd74426e8374ac110c4036c77c09ab_000000000006,0.392232,894.000000,296.381850,154.288827
3,7,11dd74426e8374ac110c4036c77c09ab_000000000007,0.390658,891.644411,293.392915,154.245459
3,8,11dd74426e8374ac110c4036c77c09ab_000000000008,0.390658,887.294926,294.325210,156.600803
3,9,11dd74426e8374ac110c4036c77c09ab_000000000009,0.398252,922.363204,300.356813,157.784333
3,10,11dd74426e8374ac110c4036c77c09ab_000000000010,0.398252,926.169707,298.328900,157.632825
3,11,11dd74426e8374ac110c4036c77c09ab_000000000011,0.398252,919.270420,297.741075,159.037255
3,12,11dd74426e8374ac110c4036c77c09ab_000000000012,0.398252,919.429025,298.650340,158.120090
3,13,11dd74426e8374ac110c4036c77c09ab_000000000013,0.390658,861.655857,294.184365,155.113519
3,14,11dd74426e8374ac110c4036c77c09ab_000000000014,0.390658,755.379626,296.011973,158.661366
3,15,11dd74426e8374ac110c4036c77c09ab_000000000015,0.390658,745.669592,293.094176,154.595892
3,16,11dd74426e8374ac110c4036c77c09ab_000000000016,0.390658,748.492942,293.429683,154.170876
3,17,11dd74426e8374ac110c4036c77c09ab_000000000017,0.383342,714.915503,288.038689,151.630689
3,18,11dd74426e8374ac110c4036c77c09ab_000000000018,0.383342,710.213079,288.133097,151.551396
3,19,11dd74426e8374ac110c4036c77c09ab_000000000019,0.383342,705.510654,285.601929,152.227438
3,20,11dd74426e8374ac110c4036c77c09ab_000000000020,0.390658,751.316291,292.877054,154.618997
3,21,11dd74426e8374ac110c4036c77c09ab_000000000021,0.390658,754.368562,294.240016,154.440478
3,22,11dd74426e8374ac110c4036c77c09ab_000000000022,0.390658,678.672262,296.126065,154.825306
3,23,11dd74426e8374ac110c4036c77c09ab_000000000023,0.390658,684.471576,293.397565,156.146828
3,24,11dd74426e8374ac110c4036c77c09ab_000000000024,0.390658,686.989699,293.516975,155.000737
3,25,11dd74426e8374ac110c4036c77c09ab_000000000025,0.390658,646.623426,293.525416,156.819213
3,26,11dd74426e8374ac110c4036c77c09ab_000000000026,0.390658,641.205647,291.065540,154.984357
3,27,11dd74426e8374ac110c4036c77c09ab_000000000027,0.390658,643.647463,294.788568,154.385315
3,28,11dd74426e8374ac110c4036c77c09ab_000000000028,0.390658,637.314002,291.477872,155.298142
3,29,11dd74426e8374ac110c4036c77c09ab_000000000029,0.390658,620.755437,290.636875,156.277349
3,30,11dd74426e8374ac110c4036c77c09ab_000000000030,0.390658,586.417398,292.260904,155.766805
3,31,11dd74426e8374ac110c4036c77c09ab_000000000031,0.390658,582.983594,291.227440,154.059668
3,32,11dd74426e8374ac110c4036c77c09ab_000000000032,0.390658,575.276612,290.258497,156.428758
3,33,11dd74426e8374ac110c4036c77c09ab_000000000033,0.390658,576.115986,291.080252,157.299166
3,34,11dd74426e8374ac110c4036c77c09ab_000000000034,0.383342,557.825129,285.980287,154.143105
3,35,11dd74426e8374ac110c4036c77c09ab_000000000035,0.383342,568.479060,287.336255,152.029415
3,36,11dd74426e8374ac110c4036c77c09ab_000000000036,0.383342,575.753123,287.143063,151.960358
3,37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,575.532697,284.902607,152.316079
3,38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,577.369581,286.877340,152.381076
3,39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,567.817781,286.693554,153.001491
3,40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,573.254960,286.093694,152.011797
3,41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,600.305227,292.124470,154.908056
3,42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,590.843190,289.974135,153.566148
4,0,11dd74426e8374ac110c4036c77c09ab_000000000000,0.398252,777.240285,360.012457,178.274367
4,1,11dd74426e8374ac110c4036c77c09ab_000000000001,0.398252,760.269627,359.589120,174.241912
4,2,11dd74426e8374ac110c4036c77c09ab_000000000002,0.398252,828.707375,358.298230,175.025508
4,3,11dd74426e8374ac110c4036c77c09ab_000000000003,0.398252,841.237113,363.713785,174.995172
4,4,11dd74426e8374ac110c4036c77c09ab_000000000004,0.390658,780.923312,350.457255,171.014523
4,5,11dd74426e8374ac110c4036c77c09ab_000000000005,0.390658,771.613888,353.353259,172.206466
4,6,11dd74426e8374ac110c4036c77c09ab_000000000006,0.392232,790.153846,355.001877,174.271235
4,7,11dd74426e8374ac110c4036c77c09ab_000000000007,0.390658,847.004960,350.891905,174.290729
4,8,11dd74426e8374ac110c4036c77c09ab_000000000008,0.390658,843.571156,353.323311,176.275397
4,9,11dd74426e8374ac110c4036c77c09ab_000000000009,0.398252,982.712133,357.829074,178.057120
4,10,11dd74426e8374ac110c4036c77c09ab_000000000010,0.398252,975.892149,357.080894,177.306874
4,11,11dd74426e8374ac110c4036c77c09ab_000000000011,0.398252,979.540048,356.222626,180.131120
4,12,11dd74426e8374ac110c4036c77c09ab_000000000012,0.398252,979.698652,355.651257,180.108805
4,13,11dd74426e8374ac110c4036c77c09ab_000000000013,0.390658,970.621900,353.497633,176.249359
4,14,11dd74426e8374ac110c4036c77c09ab_000000000014,0.390658,1072.491415,354.180664,178.144433
4,15,11dd74426e8374ac110c4036c77c09ab_000000000015,0.390658,1060.816482,353.635904,174.626904
4,16,11dd74426e8374ac110c4036c77c09ab_000000000016,0.390658,1069.668066,350.548601,173.288524
4,17,11dd74426e8374ac110c4036c77c09ab_000000000017,0.383342,1038.207201,345.037493,170.400237
4,18,11dd74426e8374ac110c4036c77c09ab_000000000018,0.383342,1038.941954,346.989554,168.717432
4,19,11dd74426e8374ac110c4036c77c09ab_000000000019,0.383342,1036.884644,345.426239,170.381449
4,20,11dd74426e8374ac110c4036c77c09ab_000000000020,0.390658,1045.249905,352.617842,174.244234
4,21,11dd74426e8374ac110c4036c77c09ab_000000000021,0.390658,1064.479206,350.027469,174.524399
4,22,11dd74426e8374ac110c4036c77c09ab_000000000022,0.390658,1025.867989,351.037853,173.066061
4,23,11dd74426e8374ac110c4036c77c09ab_000000000023,0.390658,988.019840,354.460257,172.027887
4,24,11dd74426e8374ac110c4036c77c09ab_000000000024,0.390658,993.208699,353.650997,174.050789
4,25,11dd74426e8374ac110c4036c77c09ab_000000000025,0.390658,1062.724151,351.655528,172.075623
4,26,11dd74426e8374ac110c4036c77c09ab_000000000026,0.390658,1056.543304,353.770121,172.509653
4,27,11dd74426e8374ac110c4036c77c09ab_000000000027,0.390658,1058.985120,354.658376,172.294116
4,28,11dd74426e8374ac110c4036c77c09ab_000000000028,0.390658,1062.953071,353.118444,172.668322
4,29,11dd74426e8374ac110c4036c77c09ab_000000000029,0.390658,1062.190004,354.927549,173.211544
4,30,11dd74426e8374ac110c4036c77c09ab_000000000030,0.390658,1089.660435,354.811740,171.828422
4,31,11dd74426e8374ac110c4036c77c09ab_000000000031,0.390658,1085.082030,354.354319,171.263477
4,32,11dd74426e8374ac110c4036c77c09ab_000000000032,0.390658,1066.310568,355.870121,172.327199
4,33,11dd74426e8374ac110c4036c77c09ab_000000000033,0.390658,1077.146127,356.413141,173.423600
4,34,11dd74426e8374ac110c4036c77c09ab_000000000034,0.383342,1042.909625,347.465549,168.825551
4,35,11dd74426e8374ac110c4036c77c09ab_000000000035,0.383342,1050.404115,344.946337,167.365769
4,36,11dd74426e8374ac110c4036c77c09ab_000000000036,0.383342,1055.694342,347.145614,166.963604
4,37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,1035.709037,343.666714,169.778313
4,38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,1016.458486,345.304526,168.010505
4,39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,1019.250551,345.139037,167.173689
4,40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,1038.941954,345.644185,165.193574
4,41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,1060.206028,354.963100,169.638387
4,42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,1063.639832,350.182860,168.478610
12,57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,295.459748,334.986262,234.228146
12,58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,229.530713,334.092881,234.560697
12,59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,229.530713,335.080446,234.112313
12,60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,242.808089,336.613105,235.320171
12,61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,254.864556,335.797860,235.202144
12,62,11dd74426e8374ac110c4036c77c09ab_000000000068,0.390658,249.828310,335.999579,235.054646
12,63,11dd74426e8374ac110c4036c77c09ab_000000000069,0.390658,251.354445,337.191986,236.532107
12,64,11dd74426e8374ac110c4036c77c09ab_000000000070,0.390658,243.723770,337.802985,236.935998
12,65,11dd74426e8374ac110c4036c77c09ab_000000000071,0.390658,241.739794,338.059473,236.437137
12,66,11dd74426e8374ac110c4036c77c09ab_000000000072,0.390658,241.892407,338.337135,236.670091
12,67,11dd74426e8374ac110c4036c77c09ab_000000000073,0.383342,242.027921,331.686565,232.709260
12,68,11dd74426e8374ac110c4036c77c09ab_000000000074,0.383342,230.418810,330.058018,232.287032
12,69,11dd74426e8374ac110c4036c77c09ab_000000000075,0.383342,226.010287,330.256193,232.002357
12,70,11dd74426e8374ac110c4036c77c09ab_000000000076,0.390658,236.245708,341.457319,236.811223
12,71,11dd74426e8374ac110c4036c77c09ab_000000000077,0.390658,233.727585,339.706583,236.883852
12,72,11dd74426e8374ac110c4036c77c09ab_000000000078,0.390658,207.706982,340.759671,236.539427
12,73,11dd74426e8374ac110c4036c77c09ab_000000000079,0.390658,206.180847,342.007707,236.616514
12,74,11dd74426e8374ac110c4036c77c09ab_000000000080,0.383342,199.706098,336.113711,232.581300
12,75,11dd74426e8374ac110c4036c77c09ab_000000000081,0.383342,184.276267,334.854163,232.316208
12,76,11dd74426e8374ac110c4036c77c09ab_000000000082,0.383342,181.043350,336.999884,233.047070
12,77,11dd74426e8374ac110c4036c77c09ab_000000000083,0.383342,173.769287,334.468388,232.468080
12,78,11dd74426e8374ac110c4036c77c09ab_000000000084,0.383342,170.389420,335.986967,232.870865
12,79,11dd74426e8374ac110c4036c77c09ab_000000000085,0.383342,182.365907,335.805030,233.019485
12,80,11dd74426e8374ac110c4036c77c09ab_000000000086,0.383342,180.749449,336.400585,234.025990
12,81,11dd74426e8374ac110c4036c77c09ab_000000000087,0.383342,184.129317,337.360039,234.317778
12,82,11dd74426e8374ac110c4036c77c09ab_000000000088,0.383342,185.084497,337.332968,234.465860
12,83,11dd74426e8374ac110c4036c77c09ab_000000000089,0.383342,182.218957,337.708238,233.313495
12,84,11dd74426e8374ac110c4036c77c09ab_000000000090,0.383342,193.240265,336.769818,233.837244
12,85,11dd74426e8374ac110c4036c77c09ab_000000000091,0.383342,193.240265,336.859126,233.067215
12,86,11dd74426e8374ac110c4036c77c09ab_000000000092,0.376288,184.141593,330.589570,228.934873
12,87,11dd74426e8374ac110c4036c77c09ab_000000000093,0.376288,183.221239,330.734399,229.041439
12,88,11dd74426e8374ac110c4036c77c09ab_000000000094,0.383342,194.048494,338.285543,234.070048
12,89,11dd74426e8374ac110c4036c77c09ab_000000000095,0.383342,191.182954,338.419399,233.798311
12,90,11dd74426e8374ac110c4036c77c09ab_000000000096,0.383342,191.182954,338.432993,233.448170
12,91,11dd74426e8374ac110c4036c77c09ab_000000000097,0.383342,173.254960,339.598624,234.597049
12,92,11dd74426e8374ac110c4036c77c09ab_000000000098,0.383342,168.258633,337.990128,232.726597
12,93,11dd74426e8374ac110c4036c77c09ab_000000000099,0.383342,169.728141,337.970521,233.088484
12,94,11dd74426e8374ac110c4036c77c09ab_000000000100,0.383342,179.206466,338.823915,232.367753
12,95,11dd74426e8374ac110c4036c77c09ab_000000000101,0.376288,172.743363,332.613314,228.781087
12,96,11dd74426e8374ac110c4036c77c09ab_000000000102,0.376288,165.026549,333.422780,228.547308
12,97,11dd74426e8374ac110c4036c77c09ab_000000000103,0.390658,182.373140,343.612565,236.936690
12,98,11dd74426e8374ac110c4036c77c09ab_000000000104,0.390658,177.871042,347.090526,239.106505
12,99,11dd74426e8374ac110c4036c77c09ab_000000000105,0.383342,170.903747,339.172465,233.763192
12,100,11dd74426e8374ac110c4036c77c09ab_000000000106,0.390658,174.132011,343.380493,238.219918
12,101,11dd74426e8374ac110c4036c77c09ab_000000000107,0.390658,175.887066,343.499760,237.656321
12,102,11dd74426e8374ac110c4036c77c09ab_000000000108,0.390658,165.585654,346.012163,239.044558
12,103,11dd74426e8374ac110c4036c77c09ab_000000000109,0.390658,157.268218,345.785432,238.824837
12,104,11dd74426e8374ac110c4036c77c09ab_000000000110,0.383342,148.714181,338.859058,235.412866
12,105,11dd74426e8374ac110c4036c77c09ab_000000000111,0.390658,154.826402,345.908848,239.823656
12,106,11dd74426e8374ac110c4036c77c09ab_000000000112,0.390658,153.910721,344.721424,239.511207
13,57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,379.931324,295.473030,152.970075
13,58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,391.301030,295.818694,153.246819
13,59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,399.771080,295.530613,152.571084
13,60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,429.225486,296.830842,152.901750
13,61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,468.981305,298.168316,153.642019
13,62,11dd74426e8374ac110c4036c77c09ab_000000000068,0.390658,465.394887,296.581745,152.743523
13,63,11dd74426e8374ac110c4036c77c09ab_000000000069,0.390658,442.502862,294.765773,154.922816
13,64,11dd74426e8374ac110c4036c77c09ab_000000000070,0.390658,448.988936,296.614149,153.887599
13,65,11dd74426e8374ac110c4036c77c09ab_000000000071,0.390658,457.001145,296.759144,153.804241
13,66,11dd74426e8374ac110c4036c77c09ab_000000000072,0.390658,455.398703,296.778028,154.642507
13,67,11dd74426e8374ac110c4036c77c09ab_000000000073,0.383342,417.781043,290.615505,150.330103
13,68,11dd74426e8374ac110c4036c77c09ab_000000000074,0.383342,406.245408,291.332025,152.148811
13,69,11dd74426e8374ac110c4036c77c09ab_000000000075,0.383342,406.980162,288.520018,150.630829
13,70,11dd74426e8374ac110c4036c77c09ab_000000000076,0.390658,418.084700,297.862089,154.115486
13,71,11dd74426e8374ac110c4036c77c09ab_000000000077,0.390658,416.177032,298.480766,153.659139
13,72,11dd74426e8374ac110c4036c77c09ab_000000000078,0.390658,416.482259,297.822580,154.967249
13,73,11dd74426e8374ac110c4036c77c09ab_000000000079,0.390658,416.482259,300.372299,154.951237
13,74,11dd74426e8374ac110c4036c77c09ab_000000000080,0.383342,410.874357,293.880811,151.529976
13,75,11dd74426e8374ac110c4036c77c09ab_000000000081,0.383342,411.682586,290.913634,151.383228
13,76,11dd74426e8374ac110c4036c77c09ab_000000000082,0.383342,414.878766,293.227909,151.495114
13,77,11dd74426e8374ac110c4036c77c09ab_000000000083,0.383342,417.634093,292.432026,150.667118
13,78,11dd74426e8374ac110c4036c77c09ab_000000000084,0.383342,418.809699,294.957625,151.169973
13,79,11dd74426e8374ac110c4036c77c09ab_000000000085,0.383342,387.803086,293.711765,151.305011
13,80,11dd74426e8374ac110c4036c77c09ab_000000000086,0.383342,392.578986,293.772364,151.884913
13,81,11dd74426e8374ac110c4036c77c09ab_000000000087,0.383342,382.586334,295.597963,152.168687
13,82,11dd74426e8374ac110c4036c77c09ab_000000000088,0.383342,380.749449,294.676343,152.457223
13,83,11dd74426e8374ac110c4036c77c09ab_000000000089,0.383342,398.750918,294.704209,151.176232
13,84,11dd74426e8374ac110c4036c77c09ab_000000000090,0.383342,401.616458,292.822199,150.806578
13,85,11dd74426e8374ac110c4036c77c09ab_000000000091,0.383342,390.448200,294.597822,151.573319
13,86,11dd74426e8374ac110c4036c77c09ab_000000000092,0.376288,336.212389,287.991956,148.651065
13,87,11dd74426e8374ac110c4036c77c09ab_000000000093,0.376288,334.230088,288.903348,149.041420
13,88,11dd74426e8374ac110c4036c77c09ab_000000000094,0.383342,326.157237,293.572949,151.927941
13,89,11dd74426e8374ac110c4036c77c09ab_000000000095,0.383342,319.324026,292.448895,150.752799
13,90,11dd74426e8374ac110c4036c77c09ab_000000000096,0.383342,354.298310,295.599531,149.854810
13,91,11dd74426e8374ac110c4036c77c09ab_000000000097,0.383342,300.587803,294.890194,150.389684
13,92,11dd74426e8374ac110c4036c77c09ab_000000000098,0.383342,304.188097,296.435587,150.277634
13,93,11dd74426e8374ac110c4036c77c09ab_000000000099,0.383342,279.132990,299.664323,154.619287
13,94,11dd74426e8374ac110c4036c77c09ab_000000000100,0.383342,296.252755,302.892988,153.154907
13,95,11dd74426e8374ac110c4036c77c09ab_000000000101,0.376288,310.938053,295.252594,148.427850
13,96,11dd74426e8374ac110c4036c77c09ab_000000000102,0.376288,320.566372,294.706994,148.626513
13,97,11dd74426e8374ac110c4036c77c09ab_000000000103,0.390658,312.628768,304.222248,152.912826
13,98,11dd74426e8374ac110c4036c77c09ab_000000000104,0.390658,298.893552,304.360089,154.164283
13,99,11dd74426e8374ac110c4036c77c09ab_000000000105,0.383342,287.288758,299.504776,150.697183
13,100,11dd74426e8374ac110c4036c77c09ab_000000000106,0.390658,311.407860,304.982175,153.879444
13,101,11dd74426e8374ac110c4036c77c09ab_000000000107,0.390658,292.483785,305.366515,154.419460
13,102,11dd74426e8374ac110c4036c77c09ab_000000000108,0.390658,292.560092,308.313544,154.730443
13,103,11dd74426e8374ac110c4036c77c09ab_000000000109,0.390658,296.985883,308.736057,154.866496
13,104,11dd74426e8374ac110c4036c77c09ab_000000000110,0.383342,320.205731,302.275182,153.790519
13,105,11dd74426e8374ac110c4036c77c09ab_000000000111,0.390658,307.821442,308.494066,156.334301
13,106,11dd74426e8374ac110c4036c77c09ab_000000000112,0.390658,306.982068,308.160919,157.646822
14,57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,746.966807,347.870101,170.165193
14,58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,781.838993,349.310723,170.631293
14,59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,789.317055,347.840010,169.784633
14,60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,804.425792,349.051898,168.693288
14,61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,812.056467,351.416207,170.477321
