frame_id,frame_name,nm_per_pixel,cx_nm,cy_nm
0,11dd74426e8374ac110c4036c77c09ab_000000000000,0.398252,244.281981,201.798990
0,11dd74426e8374ac110c4036c77c09ab_000000000000,0.398252,254.697022,156.286064
1,11dd74426e8374ac110c4036c77c09ab_000000000001,0.398252,242.723492,198.107871
1,11dd74426e8374ac110c4036c77c09ab_000000000001,0.398252,253.385301,154.210278
2,11dd74426e8374ac110c4036c77c09ab_000000000002,0.398252,242.967586,198.773443
2,11dd74426e8374ac110c4036c77c09ab_000000000002,0.398252,254.113087,155.327152
3,11dd74426e8374ac110c4036c77c09ab_000000000003,0.398252,243.678722,198.737881
3,11dd74426e8374ac110c4036c77c09ab_000000000003,0.398252,254.875827,155.308204
4,11dd74426e8374ac110c4036c77c09ab_000000000004,0.390658,238.844532,195.662743
4,11dd74426e8374ac110c4036c77c09ab_000000000004,0.390658,248.440970,152.561201
5,11dd74426e8374ac110c4036c77c09ab_000000000005,0.390658,238.293572,196.437227
5,11dd74426e8374ac110c4036c77c09ab_000000000005,0.390658,247.479777,152.301374
6,11dd74426e8374ac110c4036c77c09ab_000000000006,0.392232,240.157518,197.956579
6,11dd74426e8374ac110c4036c77c09ab_000000000006,0.392232,250.979887,153.028951
7,11dd74426e8374ac110c4036c77c09ab_000000000007,0.390658,237.563759,196.492343
7,11dd74426e8374ac110c4036c77c09ab_000000000007,0.390658,248.853779,151.920552
8,11dd74426e8374ac110c4036c77c09ab_000000000008,0.390658,237.792923,196.290147
8,11dd74426e8374ac110c4036c77c09ab_000000000008,0.390658,249.460987,152.535914
9,11dd74426e8374ac110c4036c77c09ab_000000000009,0.398252,243.086959,201.448199
9,11dd74426e8374ac110c4036c77c09ab_000000000009,0.398252,255.381663,156.727072
10,11dd74426e8374ac110c4036c77c09ab_000000000010,0.398252,243.066809,202.237337
10,11dd74426e8374ac110c4036c77c09ab_000000000010,0.398252,254.896342,157.041306
11,11dd74426e8374ac110c4036c77c09ab_000000000011,0.398252,244.502352,202.240169
11,11dd74426e8374ac110c4036c77c09ab_000000000011,0.398252,255.905340,155.900805
12,11dd74426e8374ac110c4036c77c09ab_000000000012,0.398252,243.206624,201.318288
12,11dd74426e8374ac110c4036c77c09ab_000000000012,0.398252,254.965472,155.191626
13,11dd74426e8374ac110c4036c77c09ab_000000000013,0.390658,241.736268,198.267566
13,11dd74426e8374ac110c4036c77c09ab_000000000013,0.390658,252.487845,152.628536
14,11dd74426e8374ac110c4036c77c09ab_000000000014,0.390658,251.733211,152.374467
14,11dd74426e8374ac110c4036c77c09ab_000000000014,0.390658,240.979893,197.984789
15,11dd74426e8374ac110c4036c77c09ab_000000000015,0.390658,252.951847,153.475410
15,11dd74426e8374ac110c4036c77c09ab_000000000015,0.390658,241.666882,197.912983
16,11dd74426e8374ac110c4036c77c09ab_000000000016,0.390658,250.738064,150.928957
16,11dd74426e8374ac110c4036c77c09ab_000000000016,0.390658,241.265518,197.355311
17,11dd74426e8374ac110c4036c77c09ab_000000000017,0.383342,246.437002,148.737413
17,11dd74426e8374ac110c4036c77c09ab_000000000017,0.383342,236.543822,194.104383
18,11dd74426e8374ac110c4036c77c09ab_000000000018,0.383342,245.976285,148.883775
18,11dd74426e8374ac110c4036c77c09ab_000000000018,0.383342,237.420987,194.780963
19,11dd74426e8374ac110c4036c77c09ab_000000000019,0.383342,246.271606,148.454656
19,11dd74426e8374ac110c4036c77c09ab_000000000019,0.383342,237.456926,194.300639
20,11dd74426e8374ac110c4036c77c09ab_000000000020,0.390658,251.940462,151.101301
20,11dd74426e8374ac110c4036c77c09ab_000000000020,0.390658,241.279109,197.400245
21,11dd74426e8374ac110c4036c77c09ab_000000000021,0.390658,251.335734,151.440277
21,11dd74426e8374ac110c4036c77c09ab_000000000021,0.390658,240.826100,197.352116
22,11dd74426e8374ac110c4036c77c09ab_000000000022,0.390658,253.855100,152.822553
22,11dd74426e8374ac110c4036c77c09ab_000000000022,0.390658,243.142078,198.100205
23,11dd74426e8374ac110c4036c77c09ab_000000000023,0.390658,252.574542,151.047628
23,11dd74426e8374ac110c4036c77c09ab_000000000023,0.390658,243.841847,198.491245
24,11dd74426e8374ac110c4036c77c09ab_000000000024,0.390658,253.193719,152.251111
24,11dd74426e8374ac110c4036c77c09ab_000000000024,0.390658,244.457138,200.014319
25,11dd74426e8374ac110c4036c77c09ab_000000000025,0.390658,254.425826,153.040283
25,11dd74426e8374ac110c4036c77c09ab_000000000025,0.390658,244.382650,198.991441
26,11dd74426e8374ac110c4036c77c09ab_000000000026,0.390658,252.574041,151.256643
26,11dd74426e8374ac110c4036c77c09ab_000000000026,0.390658,243.961281,198.912983
27,11dd74426e8374ac110c4036c77c09ab_000000000027,0.390658,255.332132,153.423704
27,11dd74426e8374ac110c4036c77c09ab_000000000027,0.390658,246.618536,200.123393
28,11dd74426e8374ac110c4036c77c09ab_000000000028,0.390658,255.592411,153.749650
28,11dd74426e8374ac110c4036c77c09ab_000000000028,0.390658,245.099134,200.917393
29,11dd74426e8374ac110c4036c77c09ab_000000000029,0.390658,257.232630,153.339595
29,11dd74426e8374ac110c4036c77c09ab_000000000029,0.390658,247.415160,200.322394
30,11dd74426e8374ac110c4036c77c09ab_000000000030,0.390658,256.945073,154.387438
30,11dd74426e8374ac110c4036c77c09ab_000000000030,0.390658,247.738006,201.263630
31,11dd74426e8374ac110c4036c77c09ab_000000000031,0.390658,259.057520,153.912444
31,11dd74426e8374ac110c4036c77c09ab_000000000031,0.390658,248.578168,200.725665
32,11dd74426e8374ac110c4036c77c09ab_000000000032,0.390658,257.923124,153.653249
32,11dd74426e8374ac110c4036c77c09ab_000000000032,0.390658,248.911028,201.659223
33,11dd74426e8374ac110c4036c77c09ab_000000000033,0.390658,258.602150,153.916140
33,11dd74426e8374ac110c4036c77c09ab_000000000033,0.390658,250.142373,200.970207
34,11dd74426e8374ac110c4036c77c09ab_000000000034,0.383342,255.404046,149.752400
34,11dd74426e8374ac110c4036c77c09ab_000000000034,0.383342,245.573618,198.053931
35,11dd74426e8374ac110c4036c77c09ab_000000000035,0.383342,253.965977,151.251360
35,11dd74426e8374ac110c4036c77c09ab_000000000035,0.383342,244.940650,197.554235
36,11dd74426e8374ac110c4036c77c09ab_000000000036,0.383342,253.187174,150.572733
36,11dd74426e8374ac110c4036c77c09ab_000000000036,0.383342,244.992616,196.935914
37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,250.988996,149.430476
37,11dd74426e8374ac110c4036c77c09ab_000000000037,0.383342,242.742870,197.364670
38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,252.748006,150.599114
38,11dd74426e8374ac110c4036c77c09ab_000000000038,0.383342,244.207963,197.636500
39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,253.149878,150.114497
39,11dd74426e8374ac110c4036c77c09ab_000000000039,0.383342,244.404594,197.464857
40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,252.577837,150.847032
40,11dd74426e8374ac110c4036c77c09ab_000000000040,0.383342,243.404265,197.431586
41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,258.922373,155.019121
41,11dd74426e8374ac110c4036c77c09ab_000000000041,0.390658,249.256287,202.060444
42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,258.941233,154.090725
42,11dd74426e8374ac110c4036c77c09ab_000000000042,0.390658,248.434270,201.593224
43,11dd74426e8374ac110c4036c77c09ab_000000000043,0.390658,250.150646,201.484710
43,11dd74426e8374ac110c4036c77c09ab_000000000043,0.390658,260.975687,154.178696
44,11dd74426e8374ac110c4036c77c09ab_000000000044,0.390658,250.590184,203.015987
44,11dd74426e8374ac110c4036c77c09ab_000000000044,0.390658,258.330211,155.877035
45,11dd74426e8374ac110c4036c77c09ab_000000000045,0.390658,250.712956,203.060145
45,11dd74426e8374ac110c4036c77c09ab_000000000045,0.390658,257.507598,153.483815
46,11dd74426e8374ac110c4036c77c09ab_000000000046,0.390658,250.294902,202.412689
46,11dd74426e8374ac110c4036c77c09ab_000000000046,0.390658,258.974639,153.637822
47,11dd74426e8374ac110c4036c77c09ab_000000000047,0.390658,252.647051,202.849390
47,11dd74426e8374ac110c4036c77c09ab_000000000047,0.390658,260.838084,154.030471
48,11dd74426e8374ac110c4036c77c09ab_000000000048,0.390658,252.809618,201.816187
48,11dd74426e8374ac110c4036c77c09ab_000000000048,0.390658,260.155720,155.036241
49,11dd74426e8374ac110c4036c77c09ab_000000000049,0.383342,247.805511,197.785938
49,11dd74426e8374ac110c4036c77c09ab_000000000049,0.383342,255.642184,151.432830
50,11dd74426e8374ac110c4036c77c09ab_000000000050,0.392232,257.094631,203.683867
50,11dd74426e8374ac110c4036c77c09ab_000000000050,0.392232,263.448847,155.583105
51,11dd74426e8374ac110c4036c77c09ab_000000000051,0.392232,257.439822,203.474249
51,11dd74426e8374ac110c4036c77c09ab_000000000051,0.392232,263.946535,155.329222
52,11dd74426e8374ac110c4036c77c09ab_000000000052,0.390658,257.767043,204.250645
52,11dd74426e8374ac110c4036c77c09ab_000000000052,0.390658,262.990302,155.288199
53,11dd74426e8374ac110c4036c77c09ab_000000000059,0.390658,260.069429,203.040641
53,11dd74426e8374ac110c4036c77c09ab_000000000059,0.390658,261.444290,155.990556
54,11dd74426e8374ac110c4036c77c09ab_000000000060,0.390658,257.064507,202.018956
54,11dd74426e8374ac110c4036c77c09ab_000000000060,0.390658,260.877283,154.378651
55,11dd74426e8374ac110c4036c77c09ab_000000000061,0.390658,254.826046,202.631457
55,11dd74426e8374ac110c4036c77c09ab_000000000061,0.390658,260.423916,154.896790
56,11dd74426e8374ac110c4036c77c09ab_000000000062,0.390658,258.516479,204.237436
56,11dd74426e8374ac110c4036c77c09ab_000000000062,0.390658,262.916124,155.465335
57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,256.979098,204.268814
57,11dd74426e8374ac110c4036c77c09ab_000000000063,0.390658,260.885676,154.715338
58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,256.948197,203.071257
58,11dd74426e8374ac110c4036c77c09ab_000000000064,0.390658,260.044536,154.137745
59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,257.132510,203.201277
59,11dd74426e8374ac110c4036c77c09ab_000000000065,0.390658,260.787344,153.486462
60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,259.450872,203.542602
60,11dd74426e8374ac110c4036c77c09ab_000000000066,0.390658,260.522010,154.347308
61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,260.093965,203.980232
61,11dd74426e8374ac110c4036c77c09ab_000000000067,0.390658,261.768209,155.415692
62,11dd74426e8374ac110c4036c77c09ab_000000000068,0.390658,259.505331,204.042322
62,11dd74426e8374ac110c4036c77c09ab_000000000068,0.390658,261.974101,155.551566
63,11dd74426e8374ac110c4036c77c09ab_000000000069,0.390658,261.022707,204.911669
63,11dd74426e8374ac110c4036c77c09ab_000000000069,0.390658,263.599537,155.622239
64,11dd74426e8374ac110c4036c77c09ab_000000000070,0.390658,260.642731,205.128886
64,11dd74426e8374ac110c4036c77c09ab_000000000070,0.390658,263.136942,155.641350
65,11dd74426e8374ac110c4036c77c09ab_000000000071,0.390658,261.297984,205.033702
65,11dd74426e8374ac110c4036c77c09ab_000000000071,0.390658,262.457249,155.722801
66,11dd74426e8374ac110c4036c77c09ab_000000000072,0.390658,261.586829,205.902381
66,11dd74426e8374ac110c4036c77c09ab_000000000072,0.390658,261.883971,156.639204
67,11dd74426e8374ac110c4036c77c09ab_000000000073,0.383342,258.298457,201.128338
67,11dd74426e8374ac110c4036c77c09ab_000000000073,0.383342,259.299722,151.211784
68,11dd74426e8374ac110c4036c77c09ab_000000000074,0.383342,258.192772,201.508732
68,11dd74426e8374ac110c4036c77c09ab_000000000074,0.383342,255.844921,151.945021
69,11dd74426e8374ac110c4036c77c09ab_000000000075,0.383342,259.472675,201.656158
69,11dd74426e8374ac110c4036c77c09ab_000000000075,0.383342,257.832476,153.002135
70,11dd74426e8374ac110c4036c77c09ab_000000000076,0.390658,264.783766,204.017524
70,11dd74426e8374ac110c4036c77c09ab_000000000076,0.390658,266.518573,157.004718
71,11dd74426e8374ac110c4036c77c09ab_000000000077,0.390658,264.700360,204.799555
71,11dd74426e8374ac110c4036c77c09ab_000000000077,0.390658,265.744435,156.368111
72,11dd74426e8374ac110c4036c77c09ab_000000000078,0.390658,267.656522,205.459744
72,11dd74426e8374ac110c4036c77c09ab_000000000078,0.390658,267.558905,154.462677
73,11dd74426e8374ac110c4036c77c09ab_000000000079,0.390658,269.463075,205.468733
73,11dd74426e8374ac110c4036c77c09ab_000000000079,0.390658,268.935435,154.993465
74,11dd74426e8374ac110c4036c77c09ab_000000000080,0.383342,262.686389,201.931404
74,11dd74426e8374ac110c4036c77c09ab_000000000080,0.383342,264.207402,152.873988
75,11dd74426e8374ac110c4036c77c09ab_000000000081,0.383342,262.634096,200.986153
75,11dd74426e8374ac110c4036c77c09ab_000000000081,0.383342,263.118514,152.174279
76,11dd74426e8374ac110c4036c77c09ab_000000000082,0.383342,262.769567,200.774126
76,11dd74426e8374ac110c4036c77c09ab_000000000082,0.383342,263.133886,152.251525
77,11dd74426e8374ac110c4036c77c09ab_000000000083,0.383342,261.438166,201.348273
77,11dd74426e8374ac110c4036c77c09ab_000000000083,0.383342,263.202207,152.953480
78,11dd74426e8374ac110c4036c77c09ab_000000000084,0.383342,262.971579,201.298273
78,11dd74426e8374ac110c4036c77c09ab_000000000084,0.383342,264.213602,153.178960
79,11dd74426e8374ac110c4036c77c09ab_000000000085,0.383342,264.433654,200.353466
79,11dd74426e8374ac110c4036c77c09ab_000000000085,0.383342,265.781386,152.150753
80,11dd74426e8374ac110c4036c77c09ab_000000000086,0.383342,265.534076,201.276560
80,11dd74426e8374ac110c4036c77c09ab_000000000086,0.383342,265.695027,152.699514
81,11dd74426e8374ac110c4036c77c09ab_000000000087,0.383342,265.290955,201.299326
81,11dd74426e8374ac110c4036c77c09ab_000000000087,0.383342,268.443556,152.662371
82,11dd74426e8374ac110c4036c77c09ab_000000000088,0.383342,265.093014,201.282924
82,11dd74426e8374ac110c4036c77c09ab_000000000088,0.383342,268.389742,153.246110
83,11dd74426e8374ac110c4036c77c09ab_000000000089,0.383342,264.862948,201.803631
83,11dd74426e8374ac110c4036c77c09ab_000000000089,0.383342,266.931036,152.475426
84,11dd74426e8374ac110c4036c77c09ab_000000000090,0.383342,266.207615,201.682597
84,11dd74426e8374ac110c4036c77c09ab_000000000090,0.383342,267.511196,153.075579
85,11dd74426e8374ac110c4036c77c09ab_000000000091,0.383342,266.813816,201.249864
85,11dd74426e8374ac110c4036c77c09ab_000000000091,0.383342,268.181038,152.821063
86,11dd74426e8374ac110c4036c77c09ab_000000000092,0.376288,261.609076,197.937386
86,11dd74426e8374ac110c4036c77c09ab_000000000092,0.376288,263.386869,149.545588
87,11dd74426e8374ac110c4036c77c09ab_000000000093,0.376288,261.218916,198.809734
87,11dd74426e8374ac110c4036c77c09ab_000000000093,0.376288,263.906172,150.588339
88,11dd74426e8374ac110c4036c77c09ab_000000000094,0.383342,267.423620,202.218887
88,11dd74426e8374ac110c4036c77c09ab_000000000094,0.383342,269.434385,152.570840
89,11dd74426e8374ac110c4036c77c09ab_000000000095,0.383342,267.363395,202.174081
89,11dd74426e8374ac110c4036c77c09ab_000000000095,0.383342,268.804436,152.726245
90,11dd74426e8374ac110c4036c77c09ab_000000000096,0.383342,267.484640,204.139058
90,11dd74426e8374ac110c4036c77c09ab_000000000096,0.383342,269.832069,153.388424
91,11dd74426e8374ac110c4036c77c09ab_000000000097,0.383342,267.634547,202.866337
91,11dd74426e8374ac110c4036c77c09ab_000000000097,0.383342,270.591382,154.418409
92,11dd74426e8374ac110c4036c77c09ab_000000000098,0.383342,267.872100,202.667647
92,11dd74426e8374ac110c4036c77c09ab_000000000098,0.383342,270.770840,154.189876
93,11dd74426e8374ac110c4036c77c09ab_000000000099,0.383342,268.118731,203.065004
93,11dd74426e8374ac110c4036c77c09ab_000000000099,0.383342,271.623976,154.191151
94,11dd74426e8374ac110c4036c77c09ab_000000000100,0.383342,269.237497,203.861331
94,11dd74426e8374ac110c4036c77c09ab_000000000100,0.383342,271.281018,152.592892
95,11dd74426e8374ac110c4036c77c09ab_000000000101,0.376288,265.558749,198.527518
95,11dd74426e8374ac110c4036c77c09ab_000000000101,0.376288,265.918892,149.276750
96,11dd74426e8374ac110c4036c77c09ab_000000000102,0.376288,265.170610,198.596763
96,11dd74426e8374ac110c4036c77c09ab_000000000102,0.376288,266.499424,150.017246
97,11dd74426e8374ac110c4036c77c09ab_000000000103,0.390658,274.430443,205.364344
97,11dd74426e8374ac110c4036c77c09ab_000000000103,0.390658,275.878599,155.153839
98,11dd74426e8374ac110c4036c77c09ab_000000000104,0.390658,275.679289,206.565288
98,11dd74426e8374ac110c4036c77c09ab_000000000104,0.390658,277.862265,156.403281
99,11dd74426e8374ac110c4036c77c09ab_000000000105,0.383342,270.390072,202.195934
99,11dd74426e8374ac110c4036c77c09ab_000000000105,0.383342,272.721029,152.313680
100,11dd74426e8374ac110c4036c77c09ab_000000000106,0.390658,273.242589,204.027801
100,11dd74426e8374ac110c4036c77c09ab_000000000106,0.390658,274.993062,155.331070
101,11dd74426e8374ac110c4036c77c09ab_000000000107,0.390658,272.485261,204.603129
101,11dd74426e8374ac110c4036c77c09ab_000000000107,0.390658,276.521144,156.329246
102,11dd74426e8374ac110c4036c77c09ab_000000000108,0.390658,276.212628,204.171913
102,11dd74426e8374ac110c4036c77c09ab_000000000108,0.390658,278.325862,156.337543
103,11dd74426e8374ac110c4036c77c09ab_000000000109,0.390658,277.468270,204.770704
103,11dd74426e8374ac110c4036c77c09ab_000000000109,0.390658,279.402531,156.424979
104,11dd74426e8374ac110c4036c77c09ab_000000000110,0.383342,271.059071,200.889054
104,11dd74426e8374ac110c4036c77c09ab_000000000110,0.383342,274.026436,154.998405
105,11dd74426e8374ac110c4036c77c09ab_000000000111,0.390658,277.331668,204.712406
105,11dd74426e8374ac110c4036c77c09ab_000000000111,0.390658,279.843690,157.827892
106,11dd74426e8374ac110c4036c77c09ab_000000000112,0.390658,275.867989,204.688204
106,11dd74426e8374ac110c4036c77c09ab_000000000112,0.390658,278.743630,157.931350
107,11dd74426e8374ac110c4036c77c09ab_000000000113,0.383342,271.691267,201.641745
107,11dd74426e8374ac110c4036c77c09ab_000000000113,0.383342,274.521219,155.550570
108,11dd74426e8374ac110c4036c77c09ab_000000000114,0.383342,271.413119,201.843524
108,11dd74426e8374ac110c4036c77c09ab_000000000114,0.383342,274.842206,155.597259
109,11dd74426e8374ac110c4036c77c09ab_000000000115,0.376288,266.528890,197.364938
109,11dd74426e8374ac110c4036c77c09ab_000000000115,0.376288,269.467173,152.869874
110,11dd74426e8374ac110c4036c77c09ab_000000000116,0.376288,267.285050,198.599887
110,11dd74426e8374ac110c4036c77c09ab_000000000116,0.376288,270.217407,152.955713
111,11dd74426e8374ac110c4036c77c09ab_000000000117,0.383342,272.014454,201.110954
111,11dd74426e8374ac110c4036c77c09ab_000000000117,0.383342,277.704634,156.437574
112,11dd74426e8374ac110c4036c77c09ab_000000000118,0.383342,271.878001,202.412944
112,11dd74426e8374ac110c4036c77c09ab_000000000118,0.383342,276.462236,156.032777
113,11dd74426e8374ac110c4036c77c09ab_000000000119,0.383342,273.014174,202.572350
113,11dd74426e8374ac110c4036c77c09ab_000000000119,0.383342,276.575035,155.853472
114,11dd74426e8374ac110c4036c77c09ab_000000000120,0.383342,271.941103,201.861423
114,11dd74426e8374ac110c4036c77c09ab_000000000120,0.383342,277.057862,156.686884
115,11dd74426e8374ac110c4036c77c09ab_000000000121,0.383342,268.684033,198.601966
115,11dd74426e8374ac110c4036c77c09ab_000000000121,0.383342,275.549413,154.151937
116,11dd74426e8374ac110c4036c77c09ab_000000000122,0.383342,267.462717,200.182712
116,11dd74426e8374ac110c4036c77c09ab_000000000122,0.383342,275.427209,154.845305
117,11dd74426e8374ac110c4036c77c09ab_000000000123,0.383342,267.953452,199.547662
117,11dd74426e8374ac110c4036c77c09ab_000000000123,0.383342,275.995624,154.105727
118,11dd74426e8374ac110c4036c77c09ab_000000000124,0.376288,260.301598,194.661215
118,11dd74426e8374ac110c4036c77c09ab_000000000124,0.376288,270.122279,151.759474
119,11dd74426e8374ac110c4036c77c09ab_000000000125,0.376288,260.635214,194.369445
119,11dd74426e8374ac110c4036c77c09ab_000000000125,0.376288,270.327946,152.038762
120,11dd74426e8374ac110c4036c77c09ab_000000000126,0.376288,259.621436,192.355369
120,11dd74426e8374ac110c4036c77c09ab_000000000126,0.376288,270.252707,152.283623
121,11dd74426e8374ac110c4036c77c09ab_000000000127,0.383342,264.857543,195.844804
121,11dd74426e8374ac110c4036c77c09ab_000000000127,0.383342,275.166774,153.881113
122,11dd74426e8374ac110c4036c77c09ab_000000000128,0.383342,264.583607,195.992733
122,11dd74426e8374ac110c4036c77c09ab_000000000128,0.383342,276.679738,154.953225
123,11dd74426e8374ac110c4036c77c09ab_000000000129,0.383342,264.183888,197.114248
123,11dd74426e8374ac110c4036c77c09ab_000000000129,0.383342,276.520028,154.023825
124,11dd74426e8374ac110c4036c77c09ab_000000000130,0.383342,262.681102,197.497262
124,11dd74426e8374ac110c4036c77c09ab_000000000130,0.383342,276.553275,154.634893
125,11dd74426e8374ac110c4036c77c09ab_000000000131,0.383342,266.213979,197.500023
125,11dd74426e8374ac110c4036c77c09ab_000000000131,0.383342,279.610087,155.358092
126,11dd74426e8374ac110c4036c77c09ab_000000000132,0.383342,266.157053,197.074379
126,11dd74426e8374ac110c4036c77c09ab_000000000132,0.383342,279.974711,155.107589
127,11dd74426e8374ac110c4036c77c09ab_000000000133,0.383342,267.760518,197.148010
127,11dd74426e8374ac110c4036c77c09ab_000000000133,0.383342,279.919891,154.264899
128,11dd74426e8374ac110c4036c77c09ab_000000000134,0.383342,267.446737,194.908525
128,11dd74426e8374ac110c4036c77c09ab_000000000134,0.383342,280.455783,155.946242
129,11dd74426e8374ac110c4036c77c09ab_000000000135,0.383342,269.360239,194.704500
129,11dd74426e8374ac110c4036c77c09ab_000000000135,0.383342,281.687371,155.069662
130,11dd74426e8374ac110c4036c77c09ab_000000000136,0.383342,266.266412,196.701894
130,11dd74426e8374ac110c4036c77c09ab_000000000136,0.383342,279.912802,156.381327
131,11dd74426e8374ac110c4036c77c09ab_000000000137,0.383342,266.653497,195.192989
131,11dd74426e8374ac110c4036c77c09ab_000000000137,0.383342,278.874686,155.204220
132,11dd74426e8374ac110c4036c77c09ab_000000000138,0.376288,261.005991,192.380679
132,11dd74426e8374ac110c4036c77c09ab_000000000138,0.376288,275.730500,152.103896
133,11dd74426e8374ac110c4036c77c09ab_000000000139,0.376288,262.375089,192.119661
133,11dd74426e8374ac110c4036c77c09ab_000000000139,0.376288,277.204441,152.313733
134,11dd74426e8374ac110c4036c77c09ab_000000000140,0.383342,266.774813,195.716130
134,11dd74426e8374ac110c4036c77c09ab_000000000140,0.383342,281.213271,155.146381
135,11dd74426e8374ac110c4036c77c09ab_000000000141,0.383342,267.314050,194.774435
135,11dd74426e8374ac110c4036c77c09ab_000000000141,0.383342,281.193337,155.444019
136,11dd74426e8374ac110c4036c77c09ab_000000000142,0.383342,267.620274,194.976494
136,11dd74426e8374ac110c4036c77c09ab_000000000142,0.383342,282.113530,155.287654
137,11dd74426e8374ac110c4036c77c09ab_000000000143,0.390658,272.931952,196.214645
137,11dd74426e8374ac110c4036c77c09ab_000000000143,0.390658,287.439461,157.713954
138,11dd74426e8374ac110c4036c77c09ab_000000000144,0.390658,271.693668,196.141587
138,11dd74426e8374ac110c4036c77c09ab_000000000144,0.390658,287.209201,158.475098
139,11dd74426e8374ac110c4036c77c09ab_000000000145,0.390658,271.677812,199.137306
139,11dd74426e8374ac110c4036c77c09ab_000000000145,0.390658,288.209475,158.407226
140,11dd74426e8374ac110c4036c77c09ab_000000000146,0.390658,271.946461,197.705709
140,11dd74426e8374ac110c4036c77c09ab_000000000146,0.390658,288.949708,159.167833
141,11dd74426e8374ac110c4036c77c09ab_000000000147,0.390658,269.722735,197.260353
141,11dd74426e8374ac110c4036c77c09ab_000000000147,0.390658,288.367226,158.651781
142,11dd74426e8374ac110c4036c77c09ab_000000000148,0.390658,269.347790,197.434318
142,11dd74426e8374ac110c4036c77c09ab_000000000148,0.390658,287.399165,158.631549
143,11dd74426e8374ac110c4036c77c09ab_000000000149,0.383342,266.148817,194.803951
143,11dd74426e8374ac110c4036c77c09ab_000000000149,0.383342,282.213296,155.858900
144,11dd74426e8374ac110c4036c77c09ab_000000000150,0.390658,272.063630,195.985005
144,11dd74426e8374ac110c4036c77c09ab_000000000150,0.390658,291.306459,159.683147
145,11dd74426e8374ac110c4036c77c09ab_000000000151,0.390658,270.709561,195.654267
145,11dd74426e8374ac110c4036c77c09ab_000000000151,0.390658,289.750814,159.578150
146,11dd74426e8374ac110c4036c77c09ab_000000000152,0.390658,271.918945,196.573114
146,11dd74426e8374ac110c4036c77c09ab_000000000152,0.390658,290.705689,160.638260
147,11dd74426e8374ac110c4036c77c09ab_000000000153,0.390658,272.732688,196.180214
147,11dd74426e8374ac110c4036c77c09ab_000000000153,0.390658,291.417738,159.456511
148,11dd74426e8374ac110c4036c77c09ab_000000000154,0.390658,273.087461,194.767955
148,11dd74426e8374ac110c4036c77c09ab_000000000154,0.390658,292.793862,159.208773
149,11dd74426e8374ac110c4036c77c09ab_000000000155,0.390658,272.020544,193.760361
149,11dd74426e8374ac110c4036c77c09ab_000000000155,0.390658,290.710457,159.942341
150,11dd74426e8374ac110c4036c77c09ab_000000000156,0.390658,272.635453,192.121847
150,11dd74426e8374ac110c4036c77c09ab_000000000156,0.390658,292.396242,159.381975
151,11dd74426e8374ac110c4036c77c09ab_000000000157,0.390658,274.272716,192.719958
151,11dd74426e8374ac110c4036c77c09ab_000000000157,0.390658,291.406388,159.731991
152,11dd74426e8374ac110c4036c77c09ab_000000000158,0.388955,274.422795,191.023444
152,11dd74426e8374ac110c4036c77c09ab_000000000158,0.388955,291.410017,159.088628
153,11dd74426e8374ac110c4036c77c09ab_000000000159,0.390658,274.204355,194.754447
153,11dd74426e8374ac110c4036c77c09ab_000000000159,0.390658,293.366926,160.917853
154,11dd74426e8374ac110c4036c77c09ab_000000000160,0.383342,267.955558,189.566813
154,11dd74426e8374ac110c4036c77c09ab_000000000160,0.383342,286.201625,156.445096
155,11dd74426e8374ac110c4036c77c09ab_000000000161,0.383342,270.655678,188.337764
155,11dd74426e8374ac110c4036c77c09ab_000000000161,0.383342,288.309957,157.006456
156,11dd74426e8374ac110c4036c77c09ab_000000000162,0.383342,269.635485,188.010494
156,11dd74426e8374ac110c4036c77c09ab_000000000162,0.383342,286.652796,156.921489
157,11dd74426e8374ac110c4036c77c09ab_000000000163,0.376288,263.642719,184.049236
157,11dd74426e8374ac110c4036c77c09ab_000000000163,0.376288,281.183305,152.946985
158,11dd74426e8374ac110c4036c77c09ab_000000000164,0.383342,268.849733,187.057779
158,11dd74426e8374ac110c4036c77c09ab_000000000164,0.383342,287.427060,156.202068
159,11dd74426e8374ac110c4036c77c09ab_000000000165,0.383342,268.171164,187.054515
159,11dd74426e8374ac110c4036c77c09ab_000000000165,0.383342,286.176871,155.861251
160,11dd74426e8374ac110c4036c77c09ab_000000000166,0.383342,270.019341,186.258292
160,11dd74426e8374ac110c4036c77c09ab_000000000166,0.383342,287.329961,156.691786
161,11dd74426e8374ac110c4036c77c09ab_000000000167,0.383342,267.159277,186.408995
161,11dd74426e8374ac110c4036c77c09ab_000000000167,0.383342,285.916155,156.297529
