instance_id,frame_id,frame_name,speed_nm_per_s
47,1009,11dd74426e8374ac110c4036c77c09ab_000000001074,55.295365
47,1019,11dd74426e8374ac110c4036c77c09ab_000000001084,130.324153
48,939,11dd74426e8374ac110c4036c77c09ab_000000001000,50.504813
48,949,11dd74426e8374ac110c4036c77c09ab_000000001010,47.402585
48,959,11dd74426e8374ac110c4036c77c09ab_000000001020,159.246153
48,969,11dd74426e8374ac110c4036c77c09ab_000000001030,56.011395
48,979,11dd74426e8374ac110c4036c77c09ab_000000001040,169.603679
48,989,11dd74426e8374ac110c4036c77c09ab_000000001054,109.740406
48,999,11dd74426e8374ac110c4036c77c09ab_000000001064,65.205091
48,1009,11dd74426e8374ac110c4036c77c09ab_000000001074,66.010472
48,1019,11dd74426e8374ac110c4036c77c09ab_000000001084,102.355014
49,1029,11dd74426e8374ac110c4036c77c09ab_000000001094,84.476813
49,1035,11dd74426e8374ac110c4036c77c09ab_000000001100,61.398974
50,1029,11dd74426e8374ac110c4036c77c09ab_000000001094,123.275563
50,1035,11dd74426e8374ac110c4036c77c09ab_000000001100,59.963317
51,1029,11dd74426e8374ac110c4036c77c09ab_000000001094,100.473628
51,1035,11dd74426e8374ac110c4036c77c09ab_000000001100,70.004311
52,1029,11dd74426e8374ac110c4036c77c09ab_000000001094,68.885253
52,1035,11dd74426e8374ac110c4036c77c09ab_000000001100,34.300428
53,1029,11dd74426e8374ac110c4036c77c09ab_000000001094,100.060221
53,1035,11dd74426e8374ac110c4036c77c09ab_000000001100,34.705230
54,1039,11dd74426e8374ac110c4036c77c09ab_000000001104,45.540586
54,1046,11dd74426e8374ac110c4036c77c09ab_000000001111,87.733553
55,1039,11dd74426e8374ac110c4036c77c09ab_000000001104,57.454125
55,1046,11dd74426e8374ac110c4036c77c09ab_000000001111,112.486799
56,1039,11dd74426e8374ac110c4036c77c09ab_000000001104,76.440340
56,1046,11dd74426e8374ac110c4036c77c09ab_000000001111,115.070173
57,1048,11dd74426e8374ac110c4036c77c09ab_000000001120,61.181684
58,1048,11dd74426e8374ac110c4036c77c09ab_000000001120,38.505462
59,1048,11dd74426e8374ac110c4036c77c09ab_000000001120,71.088824
60,1048,11dd74426e8374ac110c4036c77c09ab_000000001120,40.082320
61,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,50.012889
61,1069,11dd74426e8374ac110c4036c77c09ab_000000001141,43.133166
61,1076,11dd74426e8374ac110c4036c77c09ab_000000001148,89.939546
62,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,51.479211
62,1069,11dd74426e8374ac110c4036c77c09ab_000000001141,69.626921
62,1076,11dd74426e8374ac110c4036c77c09ab_000000001148,92.582936
63,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,47.329243
63,1069,11dd74426e8374ac110c4036c77c09ab_000000001141,57.920057
63,1076,11dd74426e8374ac110c4036c77c09ab_000000001148,145.285163
64,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,62.430500
64,1069,11dd74426e8374ac110c4036c77c09ab_000000001141,71.659348
64,1076,11dd74426e8374ac110c4036c77c09ab_000000001148,167.349859
65,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,56.834688
65,1069,11dd74426e8374ac110c4036c77c09ab_000000001141,68.942890
65,1076,11dd74426e8374ac110c4036c77c09ab_000000001148,141.876774
66,1059,11dd74426e8374ac110c4036c77c09ab_000000001131,47.137311
66,1069,11dd74426e8374ac110c4036c77c09ab_000000001141,48.809881
66,1076,11dd74426e8374ac110c4036c77c09ab_000000001148,103.514340
67,1079,11dd74426e8374ac110c4036c77c09ab_000000001151,86.074559
67,1089,11dd74426e8374ac110c4036c77c09ab_000000001161,68.463261
67,1099,11dd74426e8374ac110c4036c77c09ab_000000001171,83.026774
67,1105,11dd74426e8374ac110c4036c77c09ab_000000001177,74.401506
68,1079,11dd74426e8374ac110c4036c77c09ab_000000001151,91.614743
68,1089,11dd74426e8374ac110c4036c77c09ab_000000001161,111.493036
68,1099,11dd74426e8374ac110c4036c77c09ab_000000001171,60.408711
68,1105,11dd74426e8374ac110c4036c77c09ab_000000001177,161.413748
69,1079,11dd74426e8374ac110c4036c77c09ab_000000001151,102.630193
69,1089,11dd74426e8374ac110c4036c77c09ab_000000001161,87.239018
69,1099,11dd74426e8374ac110c4036c77c09ab_000000001171,80.685896
69,1105,11dd74426e8374ac110c4036c77c09ab_000000001177,101.208159
70,1079,11dd74426e8374ac110c4036c77c09ab_000000001151,93.033548
70,1089,11dd74426e8374ac110c4036c77c09ab_000000001161,69.481848
70,1099,11dd74426e8374ac110c4036c77c09ab_000000001171,54.190481
70,1105,11dd74426e8374ac110c4036c77c09ab_000000001177,81.751343
