instance_id,frame_id,frame_name,speed_nm_per_s
40,209,11dd74426e8374ac110c4036c77c09ab_000000000215,137.440649
40,219,11dd74426e8374ac110c4036c77c09ab_000000000225,122.686480
40,229,11dd74426e8374ac110c4036c77c09ab_000000000235,61.087236
40,235,11dd74426e8374ac110c4036c77c09ab_000000000241,32.290970
41,179,11dd74426e8374ac110c4036c77c09ab_000000000185,108.095042
41,189,11dd74426e8374ac110c4036c77c09ab_000000000195,143.221146
41,199,11dd74426e8374ac110c4036c77c09ab_000000000205,105.904741
41,209,11dd74426e8374ac110c4036c77c09ab_000000000215,121.492367
41,219,11dd74426e8374ac110c4036c77c09ab_000000000225,139.145453
41,229,11dd74426e8374ac110c4036c77c09ab_000000000235,46.123907
41,235,11dd74426e8374ac110c4036c77c09ab_000000000241,66.062069
42,179,11dd74426e8374ac110c4036c77c09ab_000000000185,79.959152
42,189,11dd74426e8374ac110c4036c77c09ab_000000000195,110.321077
42,199,11dd74426e8374ac110c4036c77c09ab_000000000205,75.370859
42,209,11dd74426e8374ac110c4036c77c09ab_000000000215,115.305604
42,219,11dd74426e8374ac110c4036c77c09ab_000000000225,100.829361
42,229,11dd74426e8374ac110c4036c77c09ab_000000000235,45.441098
42,235,11dd74426e8374ac110c4036c77c09ab_000000000241,43.437684
43,179,11dd74426e8374ac110c4036c77c09ab_000000000185,130.778821
43,189,11dd74426e8374ac110c4036c77c09ab_000000000195,110.647517
43,199,11dd74426e8374ac110c4036c77c09ab_000000000205,73.053048
43,209,11dd74426e8374ac110c4036c77c09ab_000000000215,140.345257
43,219,11dd74426e8374ac110c4036c77c09ab_000000000225,162.315344
43,229,11dd74426e8374ac110c4036c77c09ab_000000000235,75.999992
43,235,11dd74426e8374ac110c4036c77c09ab_000000000241,44.421816
44,179,11dd74426e8374ac110c4036c77c09ab_000000000185,66.694480
44,189,11dd74426e8374ac110c4036c77c09ab_000000000195,129.824704
44,199,11dd74426e8374ac110c4036c77c09ab_000000000205,57.145000
44,209,11dd74426e8374ac110c4036c77c09ab_000000000215,116.325784
44,219,11dd74426e8374ac110c4036c77c09ab_000000000225,137.238060
44,229,11dd74426e8374ac110c4036c77c09ab_000000000235,65.972299
44,235,11dd74426e8374ac110c4036c77c09ab_000000000241,39.332017
45,239,11dd74426e8374ac110c4036c77c09ab_000000000245,261.553989
45,249,11dd74426e8374ac110c4036c77c09ab_000000000255,90.174043
45,259,11dd74426e8374ac110c4036c77c09ab_000000000265,108.436287
45,269,11dd74426e8374ac110c4036c77c09ab_000000000275,55.624498
45,279,11dd74426e8374ac110c4036c77c09ab_000000000285,88.983220
45,286,11dd74426e8374ac110c4036c77c09ab_000000000292,106.775688
46,239,11dd74426e8374ac110c4036c77c09ab_000000000245,303.019978
46,249,11dd74426e8374ac110c4036c77c09ab_000000000255,122.161497
46,259,11dd74426e8374ac110c4036c77c09ab_000000000265,121.405028
46,269,11dd74426e8374ac110c4036c77c09ab_000000000275,56.573402
46,279,11dd74426e8374ac110c4036c77c09ab_000000000285,116.594973
46,286,11dd74426e8374ac110c4036c77c09ab_000000000292,101.340100
47,239,11dd74426e8374ac110c4036c77c09ab_000000000245,311.684247
47,249,11dd74426e8374ac110c4036c77c09ab_000000000255,110.960453
47,259,11dd74426e8374ac110c4036c77c09ab_000000000265,149.220315
47,269,11dd74426e8374ac110c4036c77c09ab_000000000275,84.526140
47,279,11dd74426e8374ac110c4036c77c09ab_000000000285,89.692046
47,286,11dd74426e8374ac110c4036c77c09ab_000000000292,129.826464
48,239,11dd74426e8374ac110c4036c77c09ab_000000000245,212.102162
48,249,11dd74426e8374ac110c4036c77c09ab_000000000255,96.825170
48,259,11dd74426e8374ac110c4036c77c09ab_000000000265,132.205779
48,269,11dd74426e8374ac110c4036c77c09ab_000000000275,70.038412
48,279,11dd74426e8374ac110c4036c77c09ab_000000000285,104.341889
48,286,11dd74426e8374ac110c4036c77c09ab_000000000292,84.231090
60,299,11dd74426e8374ac110c4036c77c09ab_000000000305,103.566974
60,309,11dd74426e8374ac110c4036c77c09ab_000000000315,93.979495
60,319,11dd74426e8374ac110c4036c77c09ab_000000000325,81.670687
60,329,11dd74426e8374ac110c4036c77c09ab_000000000335,113.923734
60,332,11dd74426e8374ac110c4036c77c09ab_000000000338,68.860797
61,299,11dd74426e8374ac110c4036c77c09ab_000000000305,111.291957
61,309,11dd74426e8374ac110c4036c77c09ab_000000000315,119.193810
61,319,11dd74426e8374ac110c4036c77c09ab_000000000325,86.257850
61,329,11dd74426e8374ac110c4036c77c09ab_000000000335,144.110801
61,332,11dd74426e8374ac110c4036c77c09ab_000000000338,73.201549
62,299,11dd74426e8374ac110c4036c77c09ab_000000000305,124.073842
62,309,11dd74426e8374ac110c4036c77c09ab_000000000315,120.304532
62,319,11dd74426e8374ac110c4036c77c09ab_000000000325,99.716307
62,329,11dd74426e8374ac110c4036c77c09ab_000000000335,125.506139
62,332,11dd74426e8374ac110c4036c77c09ab_000000000338,76.047111
63,290,11dd74426e8374ac110c4036c77c09ab_000000000296,35.989426
64,299,11dd74426e8374ac110c4036c77c09ab_000000000305,105.777648
64,309,11dd74426e8374ac110c4036c77c09ab_000000000315,93.232744
64,319,11dd74426e8374ac110c4036c77c09ab_000000000325,69.593438
64,329,11dd74426e8374ac110c4036c77c09ab_000000000335,106.918286
64,332,11dd74426e8374ac110c4036c77c09ab_000000000338,53.060923
65,339,11dd74426e8374ac110c4036c77c09ab_000000000379,119.593119
65,349,11dd74426e8374ac110c4036c77c09ab_000000000389,127.492770
65,359,11dd74426e8374ac110c4036c77c09ab_000000000399,233.248770
65,369,11dd74426e8374ac110c4036c77c09ab_000000000409,97.557172
65,379,11dd74426e8374ac110c4036c77c09ab_000000000419,143.499699
65,389,11dd74426e8374ac110c4036c77c09ab_000000000429,172.070604
65,399,11dd74426e8374ac110c4036c77c09ab_000000000439,60.933350
65,408,11dd74426e8374ac110c4036c77c09ab_000000000448,67.746372
66,339,11dd74426e8374ac110c4036c77c09ab_000000000379,172.944352
66,349,11dd74426e8374ac110c4036c77c09ab_000000000389,181.439827
66,353,11dd74426e8374ac110c4036c77c09ab_000000000393,152.934412
67,359,11dd74426e8374ac110c4036c77c09ab_000000000399,124.345946
67,369,11dd74426e8374ac110c4036c77c09ab_000000000409,101.938778
67,379,11dd74426e8374ac110c4036c77c09ab_000000000419,208.594589
67,389,11dd74426e8374ac110c4036c77c09ab_000000000429,252.020540
67,399,11dd74426e8374ac110c4036c77c09ab_000000000439,118.726972
67,408,11dd74426e8374ac110c4036c77c09ab_000000000448,105.649045
82,419,11dd74426e8374ac110c4036c77c09ab_000000000459,91.606654
82,429,11dd74426e8374ac110c4036c77c09ab_000000000469,86.958224
82,439,11dd74426e8374ac110c4036c77c09ab_000000000479,175.574868
82,449,11dd74426e8374ac110c4036c77c09ab_000000000489,70.472890
82,459,11dd74426e8374ac110c4036c77c09ab_000000000499,54.922604
83,419,11dd74426e8374ac110c4036c77c09ab_000000000459,142.720161
83,429,11dd74426e8374ac110c4036c77c09ab_000000000469,87.699973
83,439,11dd74426e8374ac110c4036c77c09ab_000000000479,208.881615
83,449,11dd74426e8374ac110c4036c77c09ab_000000000489,97.827852
83,459,11dd74426e8374ac110c4036c77c09ab_000000000499,87.768057
