instance_id,frame_id,frame_name,speed_nm_per_s
4,38,11dd74426e8374ac110c4036c77c09ab_000000000038,72.296708
4,39,11dd74426e8374ac110c4036c77c09ab_000000000039,25.590699
4,40,11dd74426e8374ac110c4036c77c09ab_000000000040,61.306000
4,41,11dd74426e8374ac110c4036c77c09ab_000000000041,309.739714
4,42,11dd74426e8374ac110c4036c77c09ab_000000000042,147.567632
5,44,11dd74426e8374ac110c4036c77c09ab_000000000044,63.462544
5,45,11dd74426e8374ac110c4036c77c09ab_000000000045,22.801309
5,46,11dd74426e8374ac110c4036c77c09ab_000000000046,83.092674
5,47,11dd74426e8374ac110c4036c77c09ab_000000000047,79.888445
5,48,11dd74426e8374ac110c4036c77c09ab_000000000048,12.809883
5,49,11dd74426e8374ac110c4036c77c09ab_000000000049,202.143546
5,50,11dd74426e8374ac110c4036c77c09ab_000000000050,283.598553
5,51,11dd74426e8374ac110c4036c77c09ab_000000000051,6.106243
5,52,11dd74426e8374ac110c4036c77c09ab_000000000052,51.741566
6,44,11dd74426e8374ac110c4036c77c09ab_000000000044,78.037256
6,45,11dd74426e8374ac110c4036c77c09ab_000000000045,49.531339
6,46,11dd74426e8374ac110c4036c77c09ab_000000000046,54.746934
6,47,11dd74426e8374ac110c4036c77c09ab_000000000047,121.146941
6,48,11dd74426e8374ac110c4036c77c09ab_000000000048,48.304427
6,49,11dd74426e8374ac110c4036c77c09ab_000000000049,248.683891
6,50,11dd74426e8374ac110c4036c77c09ab_000000000050,324.418433
6,51,11dd74426e8374ac110c4036c77c09ab_000000000051,6.971583
6,52,11dd74426e8374ac110c4036c77c09ab_000000000052,92.784057
7,44,11dd74426e8374ac110c4036c77c09ab_000000000044,111.702969
7,45,11dd74426e8374ac110c4036c77c09ab_000000000045,94.133346
7,46,11dd74426e8374ac110c4036c77c09ab_000000000046,60.036698
7,47,11dd74426e8374ac110c4036c77c09ab_000000000047,121.501673
7,48,11dd74426e8374ac110c4036c77c09ab_000000000048,20.380073
7,49,11dd74426e8374ac110c4036c77c09ab_000000000049,238.962056
7,50,11dd74426e8374ac110c4036c77c09ab_000000000050,324.785533
7,51,11dd74426e8374ac110c4036c77c09ab_000000000051,46.909455
7,52,11dd74426e8374ac110c4036c77c09ab_000000000052,50.613208
8,54,11dd74426e8374ac110c4036c77c09ab_000000000060,92.088323
8,55,11dd74426e8374ac110c4036c77c09ab_000000000061,23.219343
8,56,11dd74426e8374ac110c4036c77c09ab_000000000062,7.056084
9,54,11dd74426e8374ac110c4036c77c09ab_000000000060,159.244913
9,55,11dd74426e8374ac110c4036c77c09ab_000000000061,32.065980
9,56,11dd74426e8374ac110c4036c77c09ab_000000000062,56.365549
10,54,11dd74426e8374ac110c4036c77c09ab_000000000060,97.498771
10,55,11dd74426e8374ac110c4036c77c09ab_000000000061,26.315793
10,56,11dd74426e8374ac110c4036c77c09ab_000000000062,48.292318
11,54,11dd74426e8374ac110c4036c77c09ab_000000000060,127.301974
11,55,11dd74426e8374ac110c4036c77c09ab_000000000061,73.763031
11,56,11dd74426e8374ac110c4036c77c09ab_000000000062,101.532615
12,58,11dd74426e8374ac110c4036c77c09ab_000000000064,28.598051
12,59,11dd74426e8374ac110c4036c77c09ab_000000000065,32.537660
12,60,11dd74426e8374ac110c4036c77c09ab_000000000066,58.542037
12,61,11dd74426e8374ac110c4036c77c09ab_000000000067,24.712343
12,62,11dd74426e8374ac110c4036c77c09ab_000000000068,7.496775
12,63,11dd74426e8374ac110c4036c77c09ab_000000000069,56.958351
12,64,11dd74426e8374ac110c4036c77c09ab_000000000070,21.972777
12,65,11dd74426e8374ac110c4036c77c09ab_000000000071,16.828070
12,66,11dd74426e8374ac110c4036c77c09ab_000000000072,10.873245
12,67,11dd74426e8374ac110c4036c77c09ab_000000000073,232.220691
12,68,11dd74426e8374ac110c4036c77c09ab_000000000074,50.471739
12,69,11dd74426e8374ac110c4036c77c09ab_000000000075,10.405864
12,70,11dd74426e8374ac110c4036c77c09ab_000000000076,365.692999
12,71,11dd74426e8374ac110c4036c77c09ab_000000000077,52.567235
12,72,11dd74426e8374ac110c4036c77c09ab_000000000078,33.239436
12,73,11dd74426e8374ac110c4036c77c09ab_000000000079,37.512412
12,74,11dd74426e8374ac110c4036c77c09ab_000000000080,214.289357
12,75,11dd74426e8374ac110c4036c77c09ab_000000000081,38.614250
12,76,11dd74426e8374ac110c4036c77c09ab_000000000082,68.003304
12,77,11dd74426e8374ac110c4036c77c09ab_000000000083,77.905905
12,78,11dd74426e8374ac110c4036c77c09ab_000000000084,47.132649
12,79,11dd74426e8374ac110c4036c77c09ab_000000000085,7.047707
12,80,11dd74426e8374ac110c4036c77c09ab_000000000086,35.085120
12,81,11dd74426e8374ac110c4036c77c09ab_000000000087,30.085251
12,82,11dd74426e8374ac110c4036c77c09ab_000000000088,4.516070
12,83,11dd74426e8374ac110c4036c77c09ab_000000000089,36.357860
12,84,11dd74426e8374ac110c4036c77c09ab_000000000090,32.240495
12,85,11dd74426e8374ac110c4036c77c09ab_000000000091,23.255718
12,86,11dd74426e8374ac110c4036c77c09ab_000000000092,225.267004
12,87,11dd74426e8374ac110c4036c77c09ab_000000000093,5.394304
12,88,11dd74426e8374ac110c4036c77c09ab_000000000094,272.169090
12,89,11dd74426e8374ac110c4036c77c09ab_000000000095,9.087480
12,90,11dd74426e8374ac110c4036c77c09ab_000000000096,10.512137
12,91,11dd74426e8374ac110c4036c77c09ab_000000000097,49.099438
12,92,11dd74426e8374ac110c4036c77c09ab_000000000098,74.008517
12,93,11dd74426e8374ac110c4036c77c09ab_000000000099,10.872510
12,94,11dd74426e8374ac110c4036c77c09ab_000000000100,33.510599
12,95,11dd74426e8374ac110c4036c77c09ab_000000000101,215.156129
12,96,11dd74426e8374ac110c4036c77c09ab_000000000102,25.276440
12,97,11dd74426e8374ac110c4036c77c09ab_000000000103,395.969833
12,98,11dd74426e8374ac110c4036c77c09ab_000000000104,122.979172
12,99,11dd74426e8374ac110c4036c77c09ab_000000000105,286.569387
12,100,11dd74426e8374ac110c4036c77c09ab_000000000106,183.882901
12,101,11dd74426e8374ac110c4036c77c09ab_000000000107,17.282357
12,102,11dd74426e8374ac110c4036c77c09ab_000000000108,86.112930
12,103,11dd74426e8374ac110c4036c77c09ab_000000000109,9.471853
12,104,11dd74426e8374ac110c4036c77c09ab_000000000110,231.634598
12,105,11dd74426e8374ac110c4036c77c09ab_000000000111,249.477756
12,106,11dd74426e8374ac110c4036c77c09ab_000000000112,36.835323
13,58,11dd74426e8374ac110c4036c77c09ab_000000000064,13.283971
13,59,11dd74426e8374ac110c4036c77c09ab_000000000065,22.037419
13,60,11dd74426e8374ac110c4036c77c09ab_000000000066,40.248521
13,61,11dd74426e8374ac110c4036c77c09ab_000000000067,45.860109
13,62,11dd74426e8374ac110c4036c77c09ab_000000000068,54.699643
13,63,11dd74426e8374ac110c4036c77c09ab_000000000069,85.102088
13,64,11dd74426e8374ac110c4036c77c09ab_000000000070,63.555888
13,65,11dd74426e8374ac110c4036c77c09ab_000000000071,5.017448
13,66,11dd74426e8374ac110c4036c77c09ab_000000000072,25.154379
13,67,11dd74426e8374ac110c4036c77c09ab_000000000073,225.646108
13,68,11dd74426e8374ac110c4036c77c09ab_000000000074,58.642901
13,69,11dd74426e8374ac110c4036c77c09ab_000000000075,95.867016
13,70,11dd74426e8374ac110c4036c77c09ab_000000000076,299.124409
13,71,11dd74426e8374ac110c4036c77c09ab_000000000077,23.063228
13,72,11dd74426e8374ac110c4036c77c09ab_000000000078,43.930901
13,73,11dd74426e8374ac110c4036c77c09ab_000000000079,76.493085
13,74,11dd74426e8374ac110c4036c77c09ab_000000000080,220.136334
13,75,11dd74426e8374ac110c4036c77c09ab_000000000081,89.124113
13,76,11dd74426e8374ac110c4036c77c09ab_000000000082,69.509344
13,77,11dd74426e8374ac110c4036c77c09ab_000000000083,34.454407
13,78,11dd74426e8374ac110c4036c77c09ab_000000000084,77.255194
13,79,11dd74426e8374ac110c4036c77c09ab_000000000085,37.594713
13,80,11dd74426e8374ac110c4036c77c09ab_000000000086,17.491802
13,81,11dd74426e8374ac110c4036c77c09ab_000000000087,55.425670
13,82,11dd74426e8374ac110c4036c77c09ab_000000000088,28.971934
13,83,11dd74426e8374ac110c4036c77c09ab_000000000089,38.438828
13,84,11dd74426e8374ac110c4036c77c09ab_000000000090,57.539067
13,85,11dd74426e8374ac110c4036c77c09ab_000000000091,58.022875
13,86,11dd74426e8374ac110c4036c77c09ab_000000000092,216.701012
13,87,11dd74426e8374ac110c4036c77c09ab_000000000093,29.744107
13,88,11dd74426e8374ac110c4036c77c09ab_000000000094,164.691998
13,89,11dd74426e8374ac110c4036c77c09ab_000000000095,48.785341
13,90,11dd74426e8374ac110c4036c77c09ab_000000000096,98.283259
13,91,11dd74426e8374ac110c4036c77c09ab_000000000097,26.651899
13,92,11dd74426e8374ac110c4036c77c09ab_000000000098,46.483481
13,93,11dd74426e8374ac110c4036c77c09ab_000000000099,162.318240
13,94,11dd74426e8374ac110c4036c77c09ab_000000000100,106.357036
13,95,11dd74426e8374ac110c4036c77c09ab_000000000101,269.534085
13,96,11dd74426e8374ac110c4036c77c09ab_000000000102,17.419284
13,97,11dd74426e8374ac110c4036c77c09ab_000000000103,313.083493
13,98,11dd74426e8374ac110c4036c77c09ab_000000000104,37.770757
13,99,11dd74426e8374ac110c4036c77c09ab_000000000105,178.984234
13,100,11dd74426e8374ac110c4036c77c09ab_000000000106,190.041613
13,101,11dd74426e8374ac110c4036c77c09ab_000000000107,19.884673
13,102,11dd74426e8374ac110c4036c77c09ab_000000000108,88.901766
13,103,11dd74426e8374ac110c4036c77c09ab_000000000109,13.316345
13,104,11dd74426e8374ac110c4036c77c09ab_000000000110,196.495728
13,105,11dd74426e8374ac110c4036c77c09ab_000000000111,201.570847
13,106,11dd74426e8374ac110c4036c77c09ab_000000000112,40.624230
14,58,11dd74426e8374ac110c4036c77c09ab_000000000064,45.424409
14,59,11dd74426e8374ac110c4036c77c09ab_000000000065,50.910181
14,60,11dd74426e8374ac110c4036c77c09ab_000000000066,48.925826
14,61,11dd74426e8374ac110c4036c77c09ab_000000000067,88.856403
