frame_id,frame_name,nm_per_pixel,area_nm2
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,595.256637
206,11dd74426e8374ac110c4036c77c09ab_000000000212,0.376288,133.946903
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,230.867257
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,107.823009
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,259.681416
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,233.061947
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,595.115044
207,11dd74426e8374ac110c4036c77c09ab_000000000213,0.376288,134.725664
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,242.248347
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,111.903012
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,272.152829
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,236.076414
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,633.798677
208,11dd74426e8374ac110c4036c77c09ab_000000000214,0.383342,144.085231
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,241.587068
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,110.433505
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,273.475386
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,234.974284
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,634.827333
209,11dd74426e8374ac110c4036c77c09ab_000000000215,0.383342,143.938281
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,232.255694
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,119.764879
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,268.038207
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,237.325496
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,629.684056
210,11dd74426e8374ac110c4036c77c09ab_000000000216,0.383342,145.554739
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,226.965467
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,114.107274
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,262.013226
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,231.447465
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,625.789860
211,11dd74426e8374ac110c4036c77c09ab_000000000217,0.383342,143.717855
212,11dd74426e8374ac110c4036c77c09ab_000000000218,0.383342,228.214548
