frame_id,frame_name,nm_per_pixel,cx_nm,cy_nm,diameter_nm,height_nm
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,267.354621,207.395051,25.201036,10.971884
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,368.940142,241.726982,16.728798,11.879892
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,338.353489,233.240379,30.593040,11.521048
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,291.094401,160.054319,19.591671,15.665573
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,349.099454,170.470265,38.736897,20.708664
221,11dd74426e8374ac110c4036c77c09ab_000000000227,0.383342,306.789132,221.888728,24.658873,7.367580
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,266.927901,207.090325,24.268980,11.474394
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,368.871213,241.586084,14.368290,12.452518
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,340.338166,233.347258,32.317867,10.962448
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,290.878631,160.528267,19.911348,15.347341
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,348.324114,170.448353,38.029034,21.105318
222,11dd74426e8374ac110c4036c77c09ab_000000000228,0.383342,304.779443,221.913856,24.123379,8.151284
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,268.858203,207.211125,24.515284,11.314742
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,369.046108,241.592073,16.486355,11.516205
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,340.152532,233.139139,32.667564,11.325422
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,291.820443,160.128091,19.736687,15.506163
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,350.202333,170.654448,37.768856,21.212999
223,11dd74426e8374ac110c4036c77c09ab_000000000229,0.383342,307.172076,221.927380,24.266220,7.623862
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,268.357641,206.609767,24.559879,12.971027
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,371.421497,240.150729,13.821589,12.226792
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,340.802088,232.349690,32.466228,11.375762
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,293.867451,161.659492,21.350306,16.772150
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,346.253568,168.796842,38.905567,21.340595
224,11dd74426e8374ac110c4036c77c09ab_000000000230,0.383342,309.289486,221.363154,23.094599,9.758294
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,270.072407,206.526683,25.079042,13.201034
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,369.068663,242.079837,16.113543,11.757635
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,341.358733,232.962068,33.271564,11.526756
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,291.371309,159.791474,19.524544,20.826178
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,345.464400,169.570814,38.491199,21.012127
225,11dd74426e8374ac110c4036c77c09ab_000000000231,0.383342,307.206844,221.587043,24.221788,8.214340
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,267.966321,206.572355,24.919449,13.416022
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,370.316442,241.488213,13.805912,12.951290
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,340.474479,233.407389,33.924606,11.468076
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,292.036986,160.261701,21.120497,17.805492
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,347.500598,170.918686,37.992207,21.008974
226,11dd74426e8374ac110c4036c77c09ab_000000000232,0.383342,307.881787,221.237744,24.306953,8.408304
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,265.652178,202.771143,19.514837,14.517119
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,365.490406,237.082765,15.145330,11.779693
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,336.606302,228.675440,33.005272,12.302859
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,289.598140,158.644731,22.088499,15.823007
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,342.290865,167.565664,36.580608,20.278673
227,11dd74426e8374ac110c4036c77c09ab_000000000233,0.376288,301.631237,217.462603,19.593153,14.499558
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,265.095646,202.584561,21.400917,13.061918
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,363.357707,236.927877,15.206100,11.691138
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,336.712684,228.461550,34.155426,12.301734
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,288.924317,157.980944,22.104025,15.886086
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,340.232349,166.967596,36.107101,20.278856
228,11dd74426e8374ac110c4036c77c09ab_000000000234,0.376288,301.746416,217.552978,22.577301,7.902055
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,263.771655,203.065761,21.269089,13.998701
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,363.849404,237.202629,14.808729,11.443137
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,335.412625,228.576568,35.706123,11.948631
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,288.119215,158.036145,21.982553,15.741463
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,342.521429,166.204133,35.807545,20.445791
229,11dd74426e8374ac110c4036c77c09ab_000000000235,0.376288,299.473872,217.259393,23.728445,7.392330
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,264.260963,201.898197,21.598938,14.148452
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,363.991017,236.567757,14.640474,11.443137
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,338.198660,228.613912,37.555042,13.444833
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,289.564861,156.931039,23.282337,14.436172
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,341.750892,166.473947,36.175289,20.526306
230,11dd74426e8374ac110c4036c77c09ab_000000000236,0.376288,300.071515,216.998742,21.603256,12.628008
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,264.438359,203.184362,22.542553,13.149821
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,364.065453,237.296104,13.922669,11.664939
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,336.365495,228.761290,31.830885,26.090879
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,288.374468,157.123892,21.657917,16.725233
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,342.972589,167.953722,36.597603,20.557129
231,11dd74426e8374ac110c4036c77c09ab_000000000237,0.376288,301.269142,217.619053,22.044838,10.769997
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,265.187215,203.291433,23.355968,12.554033
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,364.682778,236.821862,11.947982,11.274848
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,338.351183,229.361505,41.745567,12.568150
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,287.920943,159.012786,21.185833,18.367998
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,341.341348,167.579616,37.497879,20.168743
232,11dd74426e8374ac110c4036c77c09ab_000000000238,0.376288,299.377595,217.075406,21.876583,10.265152
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,265.873601,203.581252,23.425467,12.454854
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,364.096917,237.778913,12.947774,11.241876
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,338.650624,229.742272,43.986923,12.501735
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,289.920066,159.199908,22.407095,17.486723
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,343.113100,167.051953,37.509224,20.351719
233,11dd74426e8374ac110c4036c77c09ab_000000000239,0.376288,299.877606,217.554080,21.876583,10.265163
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,263.824318,202.173960,21.720661,14.328355
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,363.156013,236.128150,11.510545,12.501758
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,336.754392,228.852721,43.644878,13.432580
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,288.740651,159.147521,21.166679,17.895975
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,341.890990,166.143328,37.746655,20.804113
234,11dd74426e8374ac110c4036c77c09ab_000000000240,0.376288,297.900875,216.576888,20.559643,12.314906
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,263.672484,202.173087,23.231855,12.906586
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,364.338000,236.605951,12.116260,11.443126
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,340.673519,229.191091,44.495640,13.160779
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,289.120086,159.518917,21.185604,17.983309
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,341.252581,165.242754,37.544178,20.827265
235,11dd74426e8374ac110c4036c77c09ab_000000000241,0.376288,298.799429,217.016335,23.420734,6.830148
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,266.616155,205.640370,29.352398,11.187472
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,360.455574,235.099506,26.528599,42.420593
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,345.630100,172.589804,42.606297,22.007509
236,11dd74426e8374ac110c4036c77c09ab_000000000242,0.383342,305.590301,219.981145,23.538914,8.624957
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,270.087849,205.942242,27.410889,12.595055
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,354.086544,234.647751,45.435570,17.302629
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,345.188452,166.707322,41.124710,19.820004
237,11dd74426e8374ac110c4036c77c09ab_000000000243,0.383342,307.328651,218.971597,21.850470,9.966881
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,256.842197,198.291899,25.942459,12.227649
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,339.522330,226.427789,44.141575,16.544697
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,329.160528,161.267578,39.697277,18.503782
238,11dd74426e8374ac110c4036c77c09ab_000000000244,0.369484,295.401568,212.268172,21.430098,8.498142
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,262.717776,202.748222,27.187454,11.526242
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,345.209718,230.831863,44.735641,16.835688
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,336.043937,165.982756,40.425507,18.712152
239,11dd74426e8374ac110c4036c77c09ab_000000000245,0.376288,299.635030,215.807706,22.846611,8.924469
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,267.117747,205.743692,26.887022,12.343487
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,352.881934,235.004443,45.208008,16.580618
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,345.003192,168.281587,41.452530,19.261307
240,11dd74426e8374ac110c4036c77c09ab_000000000246,0.383342,306.419384,219.677705,23.277332,8.804713
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,267.237448,205.364726,26.354359,12.528758
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,353.305331,234.738907,44.367695,16.607588
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,344.396687,167.329901,42.230000,19.839096
241,11dd74426e8374ac110c4036c77c09ab_000000000247,0.383342,305.318073,219.295908,23.760088,8.941483
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,267.642642,205.000313,26.229675,12.686234
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,352.548943,234.931443,44.351925,16.731277
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,343.629887,167.668472,42.394810,19.684650
242,11dd74426e8374ac110c4036c77c09ab_000000000248,0.383342,306.243226,219.420896,16.972107,18.857918
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,269.082092,204.887117,26.572515,13.200541
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,352.838742,235.044546,43.742214,16.959267
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,342.911215,167.043541,41.362705,19.989084
243,11dd74426e8374ac110c4036c77c09ab_000000000249,0.383342,306.837518,219.538374,23.645769,8.941483
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,267.894257,205.741797,26.819965,13.552776
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,353.574588,235.380718,43.229649,16.989912
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,344.337937,168.709816,41.579575,19.880619
244,11dd74426e8374ac110c4036c77c09ab_000000000250,0.383342,307.128697,219.942890,23.279625,8.984778
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,263.088300,201.375404,26.924990,12.957666
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,346.608236,231.176848,43.075417,16.777996
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,337.763967,164.141058,40.155876,19.712879
245,11dd74426e8374ac110c4036c77c09ab_000000000251,0.376288,300.909872,216.257006,22.132664,9.043448
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,267.335576,206.046126,26.473101,13.101267
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,353.877630,235.607134,43.198109,17.196920
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,343.821417,168.071935,40.552597,20.111879
246,11dd74426e8374ac110c4036c77c09ab_000000000252,0.383342,305.911078,219.999488,22.305056,9.212961
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,265.364289,201.357765,26.165522,14.518689
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,346.941163,230.259553,42.258900,16.541794
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,339.776067,164.274564,40.131252,20.135176
247,11dd74426e8374ac110c4036c77c09ab_000000000253,0.376288,301.702251,215.310773,22.201014,8.278344
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,264.985336,202.280641,24.328888,13.680981
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,346.453463,229.880647,43.084305,16.665596
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,340.360022,163.919325,40.160950,20.002939
248,11dd74426e8374ac110c4036c77c09ab_000000000254,0.376288,301.348079,216.371633,23.096788,8.932772
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,263.176975,201.436679,24.456585,13.441767
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,349.606830,231.535176,43.201229,16.665607
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,340.542746,165.070801,40.109253,20.054632
249,11dd74426e8374ac110c4036c77c09ab_000000000255,0.376288,301.685577,216.228642,15.986720,18.510946
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,269.917867,204.899236,25.567858,11.342831
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,354.588580,234.121498,44.125252,17.092474
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,344.425138,166.735094,40.755756,20.061945
250,11dd74426e8374ac110c4036c77c09ab_000000000256,0.383342,309.177343,220.438305,24.541653,10.967649
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,268.447276,205.328226,25.047899,13.345737
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,355.318343,235.112889,43.882832,17.092485
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,344.243786,167.190336,40.852200,20.001839
251,11dd74426e8374ac110c4036c77c09ab_000000000257,0.383342,306.660564,220.629952,25.084377,11.082500
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,269.459935,205.064187,24.460581,13.234837
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,354.026530,234.424821,44.610184,17.334940
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,344.749098,168.377363,41.215912,20.123060
252,11dd74426e8374ac110c4036c77c09ab_000000000258,0.383342,309.902800,219.647850,17.497540,18.163218
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,266.813105,202.597698,24.574129,10.626655
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,349.103949,230.926395,43.888969,17.013676
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,337.712062,164.247636,40.876873,19.774620
253,11dd74426e8374ac110c4036c77c09ab_000000000259,0.376288,302.607511,216.238150,16.155022,18.006100
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,269.865013,205.357426,23.603022,13.077339
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,353.924916,235.371430,46.924927,17.477524
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,344.365405,167.001496,41.735939,20.442841
254,11dd74426e8374ac110c4036c77c09ab_000000000260,0.383342,307.959583,218.870778,22.233812,8.433515
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,270.582013,206.617593,23.267633,12.487674
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,357.520866,235.761314,46.372944,17.616411
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,346.638268,169.140497,41.836147,19.993841
255,11dd74426e8374ac110c4036c77c09ab_000000000261,0.384829,308.720946,220.669063,21.935249,8.466236
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,273.127348,207.922991,31.889267,9.919092
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,356.964080,234.828579,41.642040,15.020349
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,347.885439,172.988868,47.356907,22.422132
256,11dd74426e8374ac110c4036c77c09ab_000000000262,0.384829,307.469359,221.865147,23.829258,10.101830
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,266.867162,206.526122,26.088495,10.784991
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,354.149740,235.880462,40.852222,14.546788
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,341.841303,167.936383,43.651852,19.693356
257,11dd74426e8374ac110c4036c77c09ab_000000000263,0.383342,305.597881,221.582199,21.795464,10.628072
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,273.327116,209.747084,24.839149,13.488566
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,364.188695,239.858230,40.520111,14.700884
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,352.270318,170.423851,44.538612,20.283852
258,11dd74426e8374ac110c4036c77c09ab_000000000264,0.390658,314.347256,225.238177,22.771029,10.998630
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,273.014451,209.727008,25.869753,10.367107
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,363.218250,240.279527,40.400604,15.382096
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,349.662515,170.317186,45.951836,20.142445
259,11dd74426e8374ac110c4036c77c09ab_000000000265,0.390658,314.563639,225.674210,22.212128,10.872436
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,272.799904,209.660149,25.507278,11.880107
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,363.590357,240.597175,39.827591,15.089610
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,349.942848,168.866084,46.233006,19.818151
260,11dd74426e8374ac110c4036c77c09ab_000000000266,0.390658,312.942495,225.582959,22.262415,10.720849
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,267.746456,205.926378,25.691420,10.031656
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,357.042537,236.633808,39.490009,14.038646
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,339.323214,165.652220,48.917442,19.430065
261,11dd74426e8374ac110c4036c77c09ab_000000000267,0.383342,305.343880,220.171646,21.429436,11.314748
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,266.423174,206.095096,26.657660,11.560168
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,355.318109,236.162001,39.869980,14.018325
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,340.575344,165.623289,48.803543,20.309896
262,11dd74426e8374ac110c4036c77c09ab_000000000268,0.383342,305.975818,221.132714,21.977003,10.634027
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,265.665897,206.228251,25.610933,11.015052
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,355.957300,236.553251,40.246162,14.183124
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,340.795396,167.258855,48.826027,20.148502
263,11dd74426e8374ac110c4036c77c09ab_000000000269,0.383342,306.127316,221.160159,22.062637,10.061535
264,11dd74426e8374ac110c4036c77c09ab_000000000270,0.383342,268.927599,206.261171,22.227213,16.263809
264,11dd74426e8374ac110c4036c77c09ab_000000000270,0.383342,357.057137,237.330580,39.532570,15.526662
264,11dd74426e8374ac110c4036c77c09ab_000000000270,0.383342,341.021204,166.632287,48.183960,19.489922
264,11dd74426e8374ac110c4036c77c09ab_000000000270,0.383342,306.715056,221.426163,22.425388,12.237605
265,11dd74426e8374ac110c4036c77c09ab_000000000271,0.383342,266.348560,205.947904,23.383837,13.953635
265,11dd74426e8374ac110c4036c77c09ab_000000000271,0.383342,357.177938,237.054118,39.547871,15.520321
265,11dd74426e8374ac110c4036c77c09ab_000000000271,0.383342,338.685684,166.106490,48.383537,19.525745
265,11dd74426e8374ac110c4036c77c09ab_000000000271,0.383342,305.418915,221.111539,23.143827,11.657623
266,11dd74426e8374ac110c4036c77c09ab_000000000272,0.383342,266.017746,207.056866,25.886787,11.657623
266,11dd74426e8374ac110c4036c77c09ab_000000000272,0.383342,357.587344,238.268859,38.948711,15.620502
266,11dd74426e8374ac110c4036c77c09ab_000000000272,0.383342,341.058265,167.962155,44.143265,19.385311
266,11dd74426e8374ac110c4036c77c09ab_000000000272,0.383342,307.937098,221.818699,24.150520,9.583540
267,11dd74426e8374ac110c4036c77c09ab_000000000273,0.383342,265.210960,206.901368,24.677216,12.980525
267,11dd74426e8374ac110c4036c77c09ab_000000000273,0.383342,356.620731,238.790994,38.766773,15.568982
267,11dd74426e8374ac110c4036c77c09ab_000000000273,0.383342,338.738000,167.262411,44.757587,19.430071
267,11dd74426e8374ac110c4036c77c09ab_000000000273,0.383342,305.759159,220.674641,23.808567,10.922737
268,11dd74426e8374ac110c4036c77c09ab_000000000274,0.383342,266.135247,206.878321,24.765985,11.798306
268,11dd74426e8374ac110c4036c77c09ab_000000000274,0.383342,358.205407,238.404564,39.254234,14.812119
268,11dd74426e8374ac110c4036c77c09ab_000000000274,0.383342,341.298462,168.231797,45.968910,19.861658
268,11dd74426e8374ac110c4036c77c09ab_000000000274,0.383342,307.033751,221.616219,24.326094,8.822940
269,11dd74426e8374ac110c4036c77c09ab_000000000275,0.383342,267.261828,206.572402,24.619799,11.798303
269,11dd74426e8374ac110c4036c77c09ab_000000000275,0.383342,360.199584,236.868320,38.424587,15.376223
269,11dd74426e8374ac110c4036c77c09ab_000000000275,0.383342,342.169637,167.052713,45.857048,19.861652
269,11dd74426e8374ac110c4036c77c09ab_000000000275,0.383342,309.400998,220.983205,23.824221,10.184751
270,11dd74426e8374ac110c4036c77c09ab_000000000276,0.392232,272.373567,211.884284,26.255957,9.988684
270,11dd74426e8374ac110c4036c77c09ab_000000000276,0.392232,363.437409,242.608898,39.619049,15.994532
270,11dd74426e8374ac110c4036c77c09ab_000000000276,0.392232,347.644577,170.932832,46.659576,20.863153
270,11dd74426e8374ac110c4036c77c09ab_000000000276,0.392232,316.157021,226.667974,24.880487,10.448223
271,11dd74426e8374ac110c4036c77c09ab_000000000277,0.392232,273.956645,211.852851,24.998510,11.922378
271,11dd74426e8374ac110c4036c77c09ab_000000000277,0.392232,366.196872,242.791344,39.567051,14.263989
271,11dd74426e8374ac110c4036c77c09ab_000000000277,0.392232,347.427514,170.227417,46.428364,21.397421
271,11dd74426e8374ac110c4036c77c09ab_000000000277,0.392232,314.018034,226.045009,21.633320,17.473063
272,11dd74426e8374ac110c4036c77c09ab_000000000278,0.392232,271.899652,211.370964,24.656672,11.665989
272,11dd74426e8374ac110c4036c77c09ab_000000000278,0.392232,362.890931,243.321662,39.338760,15.614975
272,11dd74426e8374ac110c4036c77c09ab_000000000278,0.392232,347.265752,170.584804,46.337654,21.349689
272,11dd74426e8374ac110c4036c77c09ab_000000000278,0.392232,312.146695,226.436714,25.664066,9.285496
273,11dd74426e8374ac110c4036c77c09ab_000000000279,0.383342,268.906565,206.458293,22.870430,11.458989
273,11dd74426e8374ac110c4036c77c09ab_000000000279,0.383342,359.480818,237.815115,39.100842,14.596473
273,11dd74426e8374ac110c4036c77c09ab_000000000279,0.383342,339.988470,165.936743,45.667625,21.273741
273,11dd74426e8374ac110c4036c77c09ab_000000000279,0.383342,309.672547,221.288844,24.000988,11.829056
274,11dd74426e8374ac110c4036c77c09ab_000000000280,0.383342,269.432467,206.515991,22.537579,11.458986
274,11dd74426e8374ac110c4036c77c09ab_000000000280,0.383342,358.769423,237.397637,39.242489,14.646033
274,11dd74426e8374ac110c4036c77c09ab_000000000280,0.383342,339.492002,166.231982,45.643925,20.991034
274,11dd74426e8374ac110c4036c77c09ab_000000000280,0.383342,308.944048,221.394085,24.917015,9.576322
275,11dd74426e8374ac110c4036c77c09ab_000000000281,0.383342,269.277951,207.616483,23.824900,9.272168
275,11dd74426e8374ac110c4036c77c09ab_000000000281,0.383342,357.133015,237.495648,40.219372,15.019987
275,11dd74426e8374ac110c4036c77c09ab_000000000281,0.383342,340.990155,165.938416,46.307285,21.335285
275,11dd74426e8374ac110c4036c77c09ab_000000000281,0.383342,310.447419,221.751853,24.985851,11.033641
276,11dd74426e8374ac110c4036c77c09ab_000000000282,0.383342,269.957479,207.113839,23.756697,9.247074
276,11dd74426e8374ac110c4036c77c09ab_000000000282,0.383342,357.104049,237.119349,40.432945,15.019981
276,11dd74426e8374ac110c4036c77c09ab_000000000282,0.383342,341.960231,165.756595,46.307259,21.335297
276,11dd74426e8374ac110c4036c77c09ab_000000000282,0.383342,310.905585,221.599373,25.381897,9.762272
277,11dd74426e8374ac110c4036c77c09ab_000000000283,0.392232,276.026398,211.906022,24.615376,9.384619
277,11dd74426e8374ac110c4036c77c09ab_000000000283,0.392232,367.357936,243.500111,40.443256,15.583399
277,11dd74426e8374ac110c4036c77c09ab_000000000283,0.392232,348.593605,169.436046,48.229153,22.244049
277,11dd74426e8374ac110c4036c77c09ab_000000000283,0.392232,317.108826,226.426468,26.097954,10.381491
278,11dd74426e8374ac110c4036c77c09ab_000000000284,0.392232,276.363784,212.107788,22.047169,11.743073
278,11dd74426e8374ac110c4036c77c09ab_000000000284,0.392232,364.237602,242.855647,40.568268,14.136880
278,11dd74426e8374ac110c4036c77c09ab_000000000284,0.392232,347.853501,169.449141,48.450428,22.099239
278,11dd74426e8374ac110c4036c77c09ab_000000000284,0.392232,315.202344,226.526274,25.838373,10.410327
279,11dd74426e8374ac110c4036c77c09ab_000000000285,0.392232,278.587207,212.263349,23.858562,9.414460
