instance_id,frame_id,frame_name,speed_nm_per_s
1,1,11dd74426e8374ac110c4036c77c09ab_000000000001,120.199517
1,2,11dd74426e8374ac110c4036c77c09ab_000000000002,21.267600
1,3,11dd74426e8374ac110c4036c77c09ab_000000000003,21.360728
1,4,11dd74426e8374ac110c4036c77c09ab_000000000004,171.881576
1,5,11dd74426e8374ac110c4036c77c09ab_000000000005,28.513937
1,6,11dd74426e8374ac110c4036c77c09ab_000000000006,72.141888
1,7,11dd74426e8374ac110c4036c77c09ab_000000000007,89.355562
1,8,11dd74426e8374ac110c4036c77c09ab_000000000008,9.168376
1,9,11dd74426e8374ac110c4036c77c09ab_000000000009,221.741053
1,10,11dd74426e8374ac110c4036c77c09ab_000000000010,23.681855
1,11,11dd74426e8374ac110c4036c77c09ab_000000000011,43.066378
1,12,11dd74426e8374ac110c4036c77c09ab_000000000012,47.706345
1,13,11dd74426e8374ac110c4036c77c09ab_000000000013,101.597106
1,14,11dd74426e8374ac110c4036c77c09ab_000000000014,24.225170
1,15,11dd74426e8374ac110c4036c77c09ab_000000000015,20.721952
1,16,11dd74426e8374ac110c4036c77c09ab_000000000016,20.612663
1,17,11dd74426e8374ac110c4036c77c09ab_000000000017,171.978656
1,18,11dd74426e8374ac110c4036c77c09ab_000000000018,33.233442
1,19,11dd74426e8374ac110c4036c77c09ab_000000000019,14.449981
1,20,11dd74426e8374ac110c4036c77c09ab_000000000020,147.631230
1,21,11dd74426e8374ac110c4036c77c09ab_000000000021,13.666769
1,22,11dd74426e8374ac110c4036c77c09ab_000000000022,73.014052
1,23,11dd74426e8374ac110c4036c77c09ab_000000000023,24.048498
1,24,11dd74426e8374ac110c4036c77c09ab_000000000024,49.279853
1,25,11dd74426e8374ac110c4036c77c09ab_000000000025,30.767590
1,26,11dd74426e8374ac110c4036c77c09ab_000000000026,12.858325
1,27,11dd74426e8374ac110c4036c77c09ab_000000000027,87.598437
1,28,11dd74426e8374ac110c4036c77c09ab_000000000028,51.430710
1,29,11dd74426e8374ac110c4036c77c09ab_000000000029,71.737013
1,30,11dd74426e8374ac110c4036c77c09ab_000000000030,29.851964
1,31,11dd74426e8374ac110c4036c77c09ab_000000000031,29.929102
1,32,11dd74426e8374ac110c4036c77c09ab_000000000032,29.733733
1,33,11dd74426e8374ac110c4036c77c09ab_000000000033,42.330335
1,34,11dd74426e8374ac110c4036c77c09ab_000000000034,162.604951
1,35,11dd74426e8374ac110c4036c77c09ab_000000000035,24.193180
1,36,11dd74426e8374ac110c4036c77c09ab_000000000036,18.615019
1,37,11dd74426e8374ac110c4036c77c09ab_000000000037,68.707109
1,38,11dd74426e8374ac110c4036c77c09ab_000000000038,44.702909
1,39,11dd74426e8374ac110c4036c77c09ab_000000000039,7.830228
1,40,11dd74426e8374ac110c4036c77c09ab_000000000040,30.026457
1,41,11dd74426e8374ac110c4036c77c09ab_000000000041,223.841987
1,42,11dd74426e8374ac110c4036c77c09ab_000000000042,28.365582
1,43,11dd74426e8374ac110c4036c77c09ab_000000000043,51.594095
1,44,11dd74426e8374ac110c4036c77c09ab_000000000044,47.793315
1,45,11dd74426e8374ac110c4036c77c09ab_000000000045,3.914164
1,46,11dd74426e8374ac110c4036c77c09ab_000000000046,23.120814
1,47,11dd74426e8374ac110c4036c77c09ab_000000000047,71.770334
1,48,11dd74426e8374ac110c4036c77c09ab_000000000048,31.377401
1,49,11dd74426e8374ac110c4036c77c09ab_000000000049,192.757879
1,50,11dd74426e8374ac110c4036c77c09ab_000000000050,330.099974
1,51,11dd74426e8374ac110c4036c77c09ab_000000000051,12.115549
1,52,11dd74426e8374ac110c4036c77c09ab_000000000052,25.276053
1,53,11dd74426e8374ac110c4036c77c09ab_000000000059,78.029393
1,54,11dd74426e8374ac110c4036c77c09ab_000000000060,95.215858
1,55,11dd74426e8374ac110c4036c77c09ab_000000000061,69.622415
1,56,11dd74426e8374ac110c4036c77c09ab_000000000062,120.741959
1,57,11dd74426e8374ac110c4036c77c09ab_000000000063,46.131021
1,58,11dd74426e8374ac110c4036c77c09ab_000000000064,35.938693
1,59,11dd74426e8374ac110c4036c77c09ab_000000000065,6.766755
1,60,11dd74426e8374ac110c4036c77c09ab_000000000066,70.300609
1,61,11dd74426e8374ac110c4036c77c09ab_000000000067,23.336229
1,62,11dd74426e8374ac110c4036c77c09ab_000000000068,17.756967
1,63,11dd74426e8374ac110c4036c77c09ab_000000000069,52.463068
1,64,11dd74426e8374ac110c4036c77c09ab_000000000070,13.130443
1,65,11dd74426e8374ac110c4036c77c09ab_000000000071,19.863914
1,66,11dd74426e8374ac110c4036c77c09ab_000000000072,27.463278
1,67,11dd74426e8374ac110c4036c77c09ab_000000000073,173.909135
1,68,11dd74426e8374ac110c4036c77c09ab_000000000074,11.844063
1,69,11dd74426e8374ac110c4036c77c09ab_000000000075,38.650979
1,70,11dd74426e8374ac110c4036c77c09ab_000000000076,174.371337
1,71,11dd74426e8374ac110c4036c77c09ab_000000000077,23.593981
1,72,11dd74426e8374ac110c4036c77c09ab_000000000078,90.869504
1,73,11dd74426e8374ac110c4036c77c09ab_000000000079,54.197286
1,74,11dd74426e8374ac110c4036c77c09ab_000000000080,229.330660
1,75,11dd74426e8374ac110c4036c77c09ab_000000000081,28.400905
1,76,11dd74426e8374ac110c4036c77c09ab_000000000082,7.548292
1,77,11dd74426e8374ac110c4036c77c09ab_000000000083,43.497645
1,78,11dd74426e8374ac110c4036c77c09ab_000000000084,46.026843
1,79,11dd74426e8374ac110c4036c77c09ab_000000000085,52.223466
1,80,11dd74426e8374ac110c4036c77c09ab_000000000086,43.089781
1,81,11dd74426e8374ac110c4036c77c09ab_000000000087,7.325551
1,82,11dd74426e8374ac110c4036c77c09ab_000000000088,5.958589
1,83,11dd74426e8374ac110c4036c77c09ab_000000000089,17.078046
1,84,11dd74426e8374ac110c4036c77c09ab_000000000090,40.503096
1,85,11dd74426e8374ac110c4036c77c09ab_000000000091,22.344216
1,86,11dd74426e8374ac110c4036c77c09ab_000000000092,185.082799
1,87,11dd74426e8374ac110c4036c77c09ab_000000000093,28.668720
1,88,11dd74426e8374ac110c4036c77c09ab_000000000094,212.387867
1,89,11dd74426e8374ac110c4036c77c09ab_000000000095,2.251915
1,90,11dd74426e8374ac110c4036c77c09ab_000000000096,59.061409
1,91,11dd74426e8374ac110c4036c77c09ab_000000000097,38.445546
1,92,11dd74426e8374ac110c4036c77c09ab_000000000098,9.290758
1,93,11dd74426e8374ac110c4036c77c09ab_000000000099,14.030225
1,94,11dd74426e8374ac110c4036c77c09ab_000000000100,41.197055
1,95,11dd74426e8374ac110c4036c77c09ab_000000000101,194.382295
1,96,11dd74426e8374ac110c4036c77c09ab_000000000102,11.828027
1,97,11dd74426e8374ac110c4036c77c09ab_000000000103,344.078769
1,98,11dd74426e8374ac110c4036c77c09ab_000000000104,51.977819
1,99,11dd74426e8374ac110c4036c77c09ab_000000000105,205.816330
1,100,11dd74426e8374ac110c4036c77c09ab_000000000106,101.702174
1,101,11dd74426e8374ac110c4036c77c09ab_000000000107,28.532343
1,102,11dd74426e8374ac110c4036c77c09ab_000000000108,112.566841
1,103,11dd74426e8374ac110c4036c77c09ab_000000000109,41.733288
1,104,11dd74426e8374ac110c4036c77c09ab_000000000110,224.789964
1,105,11dd74426e8374ac110c4036c77c09ab_000000000111,220.379541
1,106,11dd74426e8374ac110c4036c77c09ab_000000000112,43.916376
1,107,11dd74426e8374ac110c4036c77c09ab_000000000113,155.091355
1,108,11dd74426e8374ac110c4036c77c09ab_000000000114,10.308850
1,109,11dd74426e8374ac110c4036c77c09ab_000000000115,198.801620
1,110,11dd74426e8374ac110c4036c77c09ab_000000000116,43.441779
1,111,11dd74426e8374ac110c4036c77c09ab_000000000117,160.640745
1,112,11dd74426e8374ac110c4036c77c09ab_000000000118,39.273635
1,113,11dd74426e8374ac110c4036c77c09ab_000000000119,34.419043
1,114,11dd74426e8374ac110c4036c77c09ab_000000000120,38.616178
1,115,11dd74426e8374ac110c4036c77c09ab_000000000121,138.236405
1,116,11dd74426e8374ac110c4036c77c09ab_000000000122,59.927741
1,117,11dd74426e8374ac110c4036c77c09ab_000000000123,24.076929
1,118,11dd74426e8374ac110c4036c77c09ab_000000000124,272.369992
1,119,11dd74426e8374ac110c4036c77c09ab_000000000125,13.296115
1,120,11dd74426e8374ac110c4036c77c09ab_000000000126,67.644812
1,121,11dd74426e8374ac110c4036c77c09ab_000000000127,188.768829
1,122,11dd74426e8374ac110c4036c77c09ab_000000000128,9.339783
1,123,11dd74426e8374ac110c4036c77c09ab_000000000129,35.718550
1,124,11dd74426e8374ac110c4036c77c09ab_000000000130,46.524822
1,125,11dd74426e8374ac110c4036c77c09ab_000000000131,105.986353
1,126,11dd74426e8374ac110c4036c77c09ab_000000000132,12.883010
1,127,11dd74426e8374ac110c4036c77c09ab_000000000133,48.154632
1,128,11dd74426e8374ac110c4036c77c09ab_000000000134,67.840835
1,129,11dd74426e8374ac110c4036c77c09ab_000000000135,57.730460
1,130,11dd74426e8374ac110c4036c77c09ab_000000000136,110.477195
1,131,11dd74426e8374ac110c4036c77c09ab_000000000137,46.732909
1,132,11dd74426e8374ac110c4036c77c09ab_000000000138,189.269866
1,133,11dd74426e8374ac110c4036c77c09ab_000000000139,41.812721
1,134,11dd74426e8374ac110c4036c77c09ab_000000000140,170.478574
1,135,11dd74426e8374ac110c4036c77c09ab_000000000141,32.554729
