instance_id,frame_id,frame_name,nm_per_pixel,area_nm2,cx_nm,cy_nm
144,609,11dd74426e8374ac110c4036c77c09ab_000000000664,0.343351,283.996463,304.248083,208.611996
144,610,11dd74426e8374ac110c4036c77c09ab_000000000665,0.344520,278.931751,304.078394,208.647609
144,611,11dd74426e8374ac110c4036c77c09ab_000000000666,0.344520,279.762611,306.761087,209.218810
144,612,11dd74426e8374ac110c4036c77c09ab_000000000667,0.344520,282.492582,308.479168,210.185208
144,613,11dd74426e8374ac110c4036c77c09ab_000000000668,0.344520,281.424332,308.225846,209.331120
144,614,11dd74426e8374ac110c4036c77c09ab_000000000669,0.343351,276.569408,307.491788,209.286606
144,615,11dd74426e8374ac110c4036c77c09ab_000000000670,0.343351,277.689360,307.283250,209.005873
144,616,11dd74426e8374ac110c4036c77c09ab_000000000671,0.343351,285.882700,304.810680,208.710387
144,617,11dd74426e8374ac110c4036c77c09ab_000000000672,0.344520,290.563798,307.436292,208.333011
144,618,11dd74426e8374ac110c4036c77c09ab_000000000673,0.344520,289.851632,307.973196,208.505818
144,619,11dd74426e8374ac110c4036c77c09ab_000000000674,0.344520,282.017804,308.475615,209.530842
144,620,11dd74426e8374ac110c4036c77c09ab_000000000675,0.344520,282.729970,308.189573,208.563287
144,621,11dd74426e8374ac110c4036c77c09ab_000000000676,0.333241,261.077179,297.304797,201.404918
144,622,11dd74426e8374ac110c4036c77c09ab_000000000677,0.333241,264.852860,298.765044,201.945580
144,623,11dd74426e8374ac110c4036c77c09ab_000000000678,0.333241,258.411993,298.096833,201.604387
144,624,11dd74426e8374ac110c4036c77c09ab_000000000679,0.333241,258.189895,297.686099,201.753881
144,625,11dd74426e8374ac110c4036c77c09ab_000000000680,0.343351,282.110227,306.002894,206.679537
144,626,11dd74426e8374ac110c4036c77c09ab_000000000681,0.344520,329.495549,305.713416,208.904317
144,627,11dd74426e8374ac110c4036c77c09ab_000000000682,0.343351,329.737695,305.474602,208.560988
